sbrick ID	name	* noms français	ia	da	p	pia	pda	description	description2	*commentaires
BSFMB04	Shielding power 4		a	the				Last $6SP_SHIELDING s, reusable after $7SP_SHIELDING s.  Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING.	Shielding ( $6SP_SHIELDING s / $7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)	
BSFMB05	Shielding power 5		a	the				Last $6SP_SHIELDING s, reusable after $7SP_SHIELDING s.  Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING.	Shielding ( $6SP_SHIELDING s / $7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)	
BSFMB06	Shielding power 6		a	the				Last $6SP_SHIELDING s, reusable after $7SP_SHIELDING s.  Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING.	Shielding ( $6SP_SHIELDING s / $7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)	
BSFMB07	Shielding power 7		a	the				Last $6SP_SHIELDING s, reusable after $7SP_SHIELDING s.  Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING.	Shielding ( $6SP_SHIELDING s / $7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)	
BSFMB08	Shielding power 8		a	the				Last $6SP_SHIELDING s, reusable after $7SP_SHIELDING s.  Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING.	Shielding ( $6SP_SHIELDING s / $7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)	
BSFMB09	Shielding power 9		a	the				Last $6SP_SHIELDING s, reusable after $7SP_SHIELDING s.  Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING.	Shielding ( $6SP_SHIELDING s / $7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)	
BSFMB10	Shielding power 10		a	the				Last $6SP_SHIELDING s, reusable after $7SP_SHIELDING s.  Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING.	Shielding ( $6SP_SHIELDING s / $7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)	
BSFMB11	Shielding power 11		a	the				Last $6SP_SHIELDING s, reusable after $7SP_SHIELDING s.  Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING.	Shielding ( $6SP_SHIELDING s / $7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)	
BSFMB12	Shielding power 12		a	the				Last $6SP_SHIELDING s, reusable after $7SP_SHIELDING s.  Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING.	Shielding ( $6SP_SHIELDING s / $7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)	
BHFPPA01	Prospecting plan		a	the				Default prospecting stanza. Use it preferably in combination with other stanzas to make raw material sources appear around. For instance, without any 'Find Better Materials' stanza, you will find only Basic raw materials. The sources you find have a 2.5 s bonus extraction time, compared to natural raw material sources		
BHFSPA01	Spying plan		a	the				Brick forage Spying plan		
BHFPPOA01	Terrain specializing		a	the				"Find sources with higher amount of material; use less focus to track deposits"		
BHFPPOB01	Material specializing		a	the				Choose the raw material you want to find		
BHFPPOC01	Range +		a	the				Extend the range of source prospection		
BHFPPOD01	Cone angle +		a	the				Extend the cone of source prospection		
BHFPPOE01	Multiple spot +		a	the				Find more than one forage source		
BHFPPOF01	Knowledge +		a	the				Get more information about forage sources		
BHFPPOG01	Speed +		a	the				Prospect faster		
BHFPPOH01	Source time +		a	the				Extend the extraction time of the sources		
BHFPPOI01	Find better materials		a	the				Find better raw materials (without this stanza you will find only basic raw material)		
BHFPPOK01	Deposit tracking		a	the				Track the nearest raw material deposit, in the region, matching the properties set in your action.Use this stanza preferably in combination with other stanzas, to locate deposits containing specific raw materials. For instance, without any 'Find Better Materials' stanza, you will find only Basic raw materials.Please note that a deposit may contain several raw materials, therefore once you have found the deposit, you still need to prospect to find the particular place(s) where the raw material you are searching for is.	Track raw material deposits	
BHFPPOL01	Craftable item part specializing		a	the				Choose the raw material you want to find by its usage		
BHFPSOA01	Stealth +		a	the				Brick forage Stealth +		
BHFPCA01	Counterpart 1		a	the				Brick forage Counterpart 1		
BHFPCA02	Counterpart 2		a	the				Brick forage Counterpart 2		
BHFPCA03	Counterpart 3		a	the				Brick forage Counterpart 3		
BHFPCA04	Counterpart 4		a	the				Brick forage Counterpart 4		
BHFPCA05	Counterpart 5		a	the				Brick forage Counterpart 5		
BHFPCA06	Counterpart 6		a	the				Brick forage Counterpart 6		
BHFPCA07	Counterpart 7		a	the				Brick forage Counterpart 7		
BHFPCA08	Counterpart 8		a	the				Brick forage Counterpart 8		
BHFPCA09	Counterpart 9		a	the				Brick forage Counterpart 9		
BHFPCA10	Counterpart 10		a	the				Brick forage Counterpart 10		
BHFPCA11	Counterpart 11		a	the				Brick forage Counterpart 11		
BHFPCA12	Counterpart 12		a	the				Brick forage Counterpart 12		
BHFPCA13	Counterpart 13		a	the				Brick forage Counterpart 13		
BHFPCA14	Counterpart 14		a	the				Brick forage Counterpart 14		
BHFPCA15	Counterpart 15		a	the				Brick forage Counterpart 15		
BHFPMA01	Forest specializing		a	the				"Reduce the focus consumption of deposit tracking actions; add a bonus to the extraction rate of the prospected sources"		
BHFPMA02	Desert specializing		a	the				"Reduce the focus consumption of deposit tracking actions; add a bonus to the extraction rate of the prospected sources"		
BHFPMA03	Jungle specializing		a	the				"Reduce the focus consumption of deposit tracking actions; add a bonus to the extraction rate of the prospected sources"		
BHFPMA04	Lake specializing		a	the				"Reduce the focus consumption of deposit tracking actions; add a bonus to the extraction rate of the prospected sources"		
BHFPMA05	Underground specializing		a	the				"Reduce the focus consumption of deposit tracking actions; add a bonus to the extraction rate of the prospected sources"		
BHFPMB01	Minor sap group prospection		a	the				Search for specific materials		
BHFPMB02	Minor amber group prospection		a	the				Search for specific materials		
BHFPMB03	Minor Node Group Prospecting		a	the				Search for specific materials		
BHFPMB04	Minor fiber group prospection		a	the				Search for specific materials		
BHFPMB05	Minor Bark Group Prospecting		a	the				Search for specific materials		
BHFPMB06	Minor Seed Group Prospecting		a	the				Search for specific materials		
BHFPMB07	Minor shell group prospection		a	the				Search for specific materials		
BHFPMB08	Minor Resin Group Prospecting		a	the				Search for specific materials		
BHFPMB09	Minor Wood Group Prospecting		a	the				Search for specific materials		
BHFPMB10	Minor Oil Group Prospecting		a	the				Search for specific materials		
BHFPMB11	Major Sap Group Prospecting		a	the				Search for specific materials, with greater chances to find raw material sources		
BHFPMB12	Major Amber Group Prospecting		a	the				Search for specific materials, with greater chances to find raw material sources		
BHFPMB13	Major Node Prospecting		a	the				Search for specific materials, with greater chances to find raw material sources		
BHFPMB14	Major Bark Group Prospecting		a	the				Search for specific materials, with greater chances to find raw material sources		
BHFPMB15	Major Fiber Group Prospecting		a	the				Search for specific materials, with greater chances to find raw material sources		
BHFPMB16	Major Seed Group Prospecting		a	the				Search for specific materials, with greater chances to find raw material sources		
BHFPMB17	Major Shell Group Prospecting		a	the				Search for specific materials, with greater chances to find raw material sources		
BHFPMB18	Major Resin Group Prospecting		a	the				Search for specific materials, with greater chances to find raw material sources		
BHFPMB19	Major Wood Group Prospecting		a	the				Search for specific materials, with greater chances to find raw material sources		
BHFPMB20	Major Oil Group Prospecting		a	the				Search for specific materials, with greater chances to find raw material sources		
BHFPRMFMA01	Any material from group		a	the						
BHFPRMFMA02	Redhot Sap Prospection		a	the						
BHFPRMFMA03	Silverweed Sap Prospection		a	the						
BHFPRMFMA04	Visc Sap Prospection		a	the						
BHFPRMFMA05	Dante Sap Prospection		a	the						
BHFPRMFMA06	Enola Sap Prospection		a	the						
BHFPRMFMB01	Any material from group		a	the						
BHFPRMFMB02	Beng Amber Prospection		a	the						
BHFPRMFMB03	Hash Amber Prospection		a	the						
BHFPRMFMB04	Pha Amber Prospection		a	the						
BHFPRMFMB05	Sha Amber Prospection		a	the						
BHFPRMFMB06	Soo Amber Prospection		a	the						
BHFPRMFMB07	Zun Amber Prospection		a	the						
BHFPRMFMC01	Any material from group		a	the						
BHFPRMFMC02	Patee Wood Node Prospecting		a	the						
BHFPRMFMC03	Nita Wood Node Prospecting		a	the						
BHFPRMFMC04	Scrath Wood Node Prospecting		a	the						
BHFPRMFMC05	Tansy Wood Node Prospecting		a	the						
BHFPRMFMC06	Yana Wood Node Prospecting		a	the						
BHFPRMFMD01	Any material from group		a	the						
BHFPRMFMD02	Anete Fiber Prospection		a	the						
BHFPRMFMD03	Buo Fiber Prospection		a	the						
BHFPRMFMD04	Dzao Fiber Prospection		a	the						
BHFPRMFMD05	Shu Fiber Prospection		a	the						
BHFPRMFME01	Any material from group		a	the						
BHFPRMFME02	Beckers Bark Prospecting		a	the						
BHFPRMFME03	Perfling Bark Prospecting		a	the						
BHFPRMFME04	Adriel Bark Prospecting		a	the						
BHFPRMFME05	Mitexi Bark Prospecting		a	the						
BHFPRMFME06	Oath Bark Prospecting		a	the						
BHFPRMFMF01	Any material from group		a	the						
BHFPRMFMF02	Caprice Seed Prospection		a	the						
BHFPRMFMF03	Sarina Seed Prospection		a	the						
BHFPRMFMF04	Saurona Seed Prospection		a	the						
BHFPRMFMF05	Silvio Seed Prospection		a	the						
BHFPRMFMG01	Any material from group		a	the						
BHFPRMFMG02	Big Shell Prospection		a	the						
BHFPRMFMG03	Cuty Shell Prospection		a	the						
BHFPRMFMG04	Horny Shell Prospection		a	the						
BHFPRMFMG05	Smart Shell Prospection		a	the						
BHFPRMFMG06	Splinter Shell Prospection		a	the						
BHFPRMFMI01	Any material from group		a	the						
BHFPRMFMI02	Glue Resin Prospection		a	the						
BHFPRMFMI03	Dung Resin Prospection		a	the						
BHFPRMFMI04	Fung Resin Prospection		a	the						
BHFPRMFMI05	Moon Resin Prospection		a	the						
BHFPRMFMJ01	Any material from group		a	the						
BHFPRMFMJ02	Abhaya Wood Prospection		a	the						
BHFPRMFMJ03	Eyota Wood Prospecting		a	the						
BHFPRMFMJ04	Kachine Wood Prospecting		a	the						
BHFPRMFMJ05	Motega Wood Prospecting		a	the						
BHFPRMFMJ06	Tama Wood Prospecting		a	the						
BHFPRMFMW01	Any material from group		a	the						
BHFPRMFMW02	Gulatch Oil Prospection		a	the						
BHFPRMFMW03	Pilan Oil Prospection		a	the						
BHFPRMFMW04	Irin Oil Prospection		a	the						
BHFPRMFMW05	Koorin Oil Prospection		a	the						
BHFPMI01	Minor blade raw material prospection		a	the				Search for materials that can be used to craft: Blade		
BHFPMI02	Minor hammer raw material prospection		a	the				Search for materials that can be used to craft: Hammer		
BHFPMI03	Minor point raw material prospection		a	the				Search for materials that can be used to craft: Point		
BHFPMI04	Minor shaft raw material prospection		a	the				Search for materials that can be used to craft: Shaft		
BHFPMI05	Minor grip raw material prospection		a	the				Search for materials that can be used to craft: Grip		
BHFPMI06	Minor counterweight raw material prospection		a	the				Search for materials that can be used to craft: Counterweight		
BHFPMI07	Minor trigger raw material prospection		a	the				Search for materials that can be used to craft: Trigger		
BHFPMI08	Minor firing pin raw material prospection		a	the				Search for materials that can be used to craft: Firing pin		
BHFPMI09	Minor barrel raw material prospection		a	the				Search for materials that can be used to craft: Barrel		
BHFPMI10	Minor explosive raw material prospection		a	the				Search for materials that can be used to craft: Explosive		
BHFPMI11	Minor ammo jacket raw material prospection		a	the				Search for materials that can be used to craft: Ammo jacket		
BHFPMI12	Minor ammo bullet raw material prospection		a	the				Search for materials that can be used to craft: Ammo bullet		
BHFPMI13	Minor armor shell raw material prospection		a	the				Search for materials that can be used to craft: Armor shell		
BHFPMI14	Minor lining raw material prospection		a	the				Search for materials that can be used to craft: Lining		
BHFPMI15	Minor stuffing raw material prospection		a	the				Search for materials that can be used to craft: Stuffing		
BHFPMI16	Minor armor clip raw material prospection		a	the				Search for materials that can be used to craft: Armor clip		
BHFPMI17	Minor jewel stone support raw material prospection		a	the				Search for materials that can be used to craft: Jewel stone support		
BHFPMI18	Minor jewel stone raw material prospection		a	the				Search for materials that can be used to craft: Jewel stone		
BHFPMI19	Minor clothes raw material prospection		a	the				Search for materials that can be used to craft: Clothes		
BHFPMI20	Major blade raw material prospection		a	the				Search for materials that can be used to craft: Blade (greather chances to find raw material sources than with Minor)		
BHFPMI21	Major hammer raw material prospection		a	the				Search for materials that can be used to craft: Hammer (greather chances to find raw material sources than with Minor)		
BHFPMI22	Major point raw material prospection		a	the				Search for materials that can be used to craft: Point (greather chances to find raw material sources than with Minor)		
BHFPMI23	Major shaft raw material prospection		a	the				Search for materials that can be used to craft: Shaft (greather chances to find raw material sources than with Minor)		
BHFPMI24	Major grip raw material prospection		a	the				Search for materials that can be used to craft: Grip (greather chances to find raw material sources than with Minor)		
BHFPMI25	Major counterweight raw material prospection		a	the				Search for materials that can be used to craft: Counterweight (greather chances to find raw material sources than with Minor)		
BHFPMI26	Major trigger raw material prospection		a	the				Search for materials that can be used to craft: Trigger (greather chances to find raw material sources than with Minor)		
BHFPMI27	Major firing pin raw material prospection		a	the				Search for materials that can be used to craft: Firing pin (greather chances to find raw material sources than with Minor)		
BHFPMI28	Major barrel raw material prospection		a	the				Search for materials that can be used to craft: Barrel (greather chances to find raw material sources than with Minor)		
BHFPMI29	Major explosive raw material prospection		a	the				Search for materials that can be used to craft: Explosive (greather chances to find raw material sources than with Minor)		
BHFPMI30	Major ammo jacket raw material prospection		a	the				Search for materials that can be used to craft: Ammo jacket (greather chances to find raw material sources than with Minor)		
BHFPMI31	Major ammo bullet raw material prospection		a	the				Search for materials that can be used to craft: Ammo bullet (greather chances to find raw material sources than with Minor)		
BHFPMI32	Major armor shell raw material prospection		a	the				Search for materials that can be used to craft: Armor shell (greather chances to find raw material sources than with Minor)		
BHFPMI33	Major lining raw material prospection		a	the				Search for materials that can be used to craft: Lining (greather chances to find raw material sources than with Minor)		
BHFPMI34	Major stuffing raw material prospection		a	the				Search for materials that can be used to craft: Stuffing (greather chances to find raw material sources than with Minor)		
BHFPMI35	Major armor clip raw material prospection		a	the				Search for materials that can be used to craft: Armor clip (greather chances to find raw material sources than with Minor)		
BHFPMI36	Major jewel stone support raw material prospection		a	the				Search for materials that can be used to craft: Jewel stone support (greather chances to find raw material sources than with Minor)		
BHFPMI37	Major jewel stone raw material prospection		a	the				Search for materials that can be used to craft: Jewel stone (greather chances to find raw material sources than with Minor)		
BHFPMI38	Major clothes raw material prospection		a	the				Search for materials that can be used to craft: Clothes (greather chances to find raw material sources than with Minor)		
BHFPMI39	Major magic focus raw material prospection		a	the				Search for materials that can be used to craft: Magic Focus (greather chances to find raw material sources than with Minor)		
