*HASH_VALUE	sbrick ID	name	* noms français	ia	da	p	pia	pda	description	description2
_9BB245100B1712B3	bczrca25	Armes de Tir Zoraïs 25		des	les	Armes de Tir Zoraïs 25	des	les	Vous permet de fabriquer des armes de tir zoraïs de qualité $cr_recommended.	Armes de Tir Zoraïs 25 - Qualité : $cr_recommended
_86D9D1BF100D4868	bczpca01	Munitions Zoraïs 1		des	les	Munitions Zoraïs 1	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 1 - Qualité : $cr_recommended
_C6D9D1BF900D4868	bczpca02	Munitions Zoraïs 2		des	les	Munitions Zoraïs 2	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 2 - Qualité : $cr_recommended
_06D9D1BF100D4868	bczpca03	Munitions Zoraïs 3		des	les	Munitions Zoraïs 3	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 3 - Qualité : $cr_recommended
_47D9D1BF920D4868	bczpca04	Munitions Zoraïs 4		des	les	Munitions Zoraïs 4	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 4 - Qualité : $cr_recommended
_87D9D1BF120D4868	bczpca05	Munitions Zoraïs 5		des	les	Munitions Zoraïs 5	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 5 - Qualité : $cr_recommended
_C7D9D1BF920D4868	bczpca06	Munitions Zoraïs 6		des	les	Munitions Zoraïs 6	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 6 - Qualité : $cr_recommended
_07D9D1BF120D4868	bczpca07	Munitions Zoraïs 7		des	les	Munitions Zoraïs 7	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 7 - Qualité : $cr_recommended
_48D9D1BF940D4868	bczpca08	Munitions Zoraïs 8		des	les	Munitions Zoraïs 8	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 8 - Qualité : $cr_recommended
_88D9D1BF140D4868	bczpca09	Munitions Zoraïs 9		des	les	Munitions Zoraïs 9	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 9 - Qualité : $cr_recommended
_C3B35AEFC99BCEEB	bczpca10	Munitions Zoraïs 10		des	les	Munitions Zoraïs 10	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 10 - Qualité : $cr_recommended
_C3B35EEF099BCEEC	bczpca11	Munitions Zoraïs 11		des	les	Munitions Zoraïs 11	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 11 - Qualité : $cr_recommended
_C3B362EF499BCEED	bczpca12	Munitions Zoraïs 12		des	les	Munitions Zoraïs 12	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 12 - Qualité : $cr_recommended
_C3B366EF899BCEEE	bczpca13	Munitions Zoraïs 13		des	les	Munitions Zoraïs 13	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 13 - Qualité : $cr_recommended
_C3B36AEFCA9BCEEF	bczpca14	Munitions Zoraïs 14		des	les	Munitions Zoraïs 14	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 14 - Qualité : $cr_recommended
_C3B36EEF0A9BCEF0	bczpca15	Munitions Zoraïs 15		des	les	Munitions Zoraïs 15	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 15 - Qualité : $cr_recommended
_C3B372EF4A9BCEF1	bczpca16	Munitions Zoraïs 16		des	les	Munitions Zoraïs 16	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 16 - Qualité : $cr_recommended
_C3B376EF8A9BCEF2	bczpca17	Munitions Zoraïs 17		des	les	Munitions Zoraïs 17	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 17 - Qualité : $cr_recommended
_C3B37AEFCB9BCEF3	bczpca18	Munitions Zoraïs 18		des	les	Munitions Zoraïs 18	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 18 - Qualité : $cr_recommended
_C3B37EEF0B9BCEF4	bczpca19	Munitions Zoraïs 19		des	les	Munitions Zoraïs 19	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 19 - Qualité : $cr_recommended
_03B35AF0C9ABCEEB	bczpca20	Munitions Zoraïs 20		des	les	Munitions Zoraïs 20	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 20 - Qualité : $cr_recommended
_03B35EF009ABCEEC	bczpca21	Munitions Zoraïs 21		des	les	Munitions Zoraïs 21	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 21 - Qualité : $cr_recommended
_03B362F049ABCEED	bczpca22	Munitions Zoraïs 22		des	les	Munitions Zoraïs 22	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 22 - Qualité : $cr_recommended
_03B366F089ABCEEE	bczpca23	Munitions Zoraïs 23		des	les	Munitions Zoraïs 23	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 23 - Qualité : $cr_recommended
_03B36AF0CAABCEEF	bczpca24	Munitions Zoraïs 24		des	les	Munitions Zoraïs 24	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 24 - Qualité : $cr_recommended
_03B36EF00AABCEF0	bczpca25	Munitions Zoraïs 25		des	les	Munitions Zoraïs 25	des	les	Vous permet de fabriquer des munitions zoraïs de qualité $cr_recommended.	Munitions Zoraïs 25 - Qualité : $cr_recommended
_6A0C0CFAC5967E52	bczsca01	Boucliers Zoraïs 1		des	les	Boucliers Zoraïs 1	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 1 - Qualité : $cr_recommended
_6A0C0CFB05A67E52	bczsca02	Boucliers Zoraïs 2		des	les	Boucliers Zoraïs 2	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 2 - Qualité : $cr_recommended
_6A0C0CFC45B67E52	bczsca03	Boucliers Zoraïs 3		des	les	Boucliers Zoraïs 3	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 3 - Qualité : $cr_recommended
_6A0C0CFD86C67E52	bczsca04	Boucliers Zoraïs 4		des	les	Boucliers Zoraïs 4	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 4 - Qualité : $cr_recommended
_6A0C0CFEC6D67E52	bczsca05	Boucliers Zoraïs 5		des	les	Boucliers Zoraïs 5	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 5 - Qualité : $cr_recommended
_6A0C0CFF06E67E52	bczsca06	Boucliers Zoraïs 6		des	les	Boucliers Zoraïs 6	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 6 - Qualité : $cr_recommended
_6A0C0C0046F67E52	bczsca07	Boucliers Zoraïs 7		des	les	Boucliers Zoraïs 7	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 7 - Qualité : $cr_recommended
_6A0C0C0187067E52	bczsca08	Boucliers Zoraïs 8		des	les	Boucliers Zoraïs 8	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 8 - Qualité : $cr_recommended
_6A0C0C02C7167E52	bczsca09	Boucliers Zoraïs 9		des	les	Boucliers Zoraïs 9	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 9 - Qualité : $cr_recommended
_C121729C9FF7C898	bczsca10	Boucliers Zoraïs 10		des	les	Boucliers Zoraïs 10	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 10 - Qualité : $cr_recommended
_C131729C1FF7C898	bczsca11	Boucliers Zoraïs 11		des	les	Boucliers Zoraïs 11	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 11 - Qualité : $cr_recommended
_C141729C9FF7C898	bczsca12	Boucliers Zoraïs 12		des	les	Boucliers Zoraïs 12	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 12 - Qualité : $cr_recommended
_C151729C1FF7C898	bczsca13	Boucliers Zoraïs 13		des	les	Boucliers Zoraïs 13	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 13 - Qualité : $cr_recommended
_C161729CA1F7C898	bczsca14	Boucliers Zoraïs 14		des	les	Boucliers Zoraïs 14	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 14 - Qualité : $cr_recommended
_C171729C21F7C898	bczsca15	Boucliers Zoraïs 15		des	les	Boucliers Zoraïs 15	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 15 - Qualité : $cr_recommended
_C181729CA1F7C898	bczsca16	Boucliers Zoraïs 16		des	les	Boucliers Zoraïs 16	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 16 - Qualité : $cr_recommended
_C191729C21F7C898	bczsca17	Boucliers Zoraïs 17		des	les	Boucliers Zoraïs 17	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 17 - Qualité : $cr_recommended
_C1A1729CA3F7C898	bczsca18	Boucliers Zoraïs 18		des	les	Boucliers Zoraïs 18	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 18 - Qualité : $cr_recommended
_C1B1729C23F7C898	bczsca19	Boucliers Zoraïs 19		des	les	Boucliers Zoraïs 19	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 19 - Qualité : $cr_recommended
_C121769C9F17C898	bczsca20	Boucliers Zoraïs 20		des	les	Boucliers Zoraïs 20	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 20 - Qualité : $cr_recommended
_C131769C1F17C898	bczsca21	Boucliers Zoraïs 21		des	les	Boucliers Zoraïs 21	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 21 - Qualité : $cr_recommended
_C141769C9F17C898	bczsca22	Boucliers Zoraïs 22		des	les	Boucliers Zoraïs 22	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 22 - Qualité : $cr_recommended
_C151769C1F17C898	bczsca23	Boucliers Zoraïs 23		des	les	Boucliers Zoraïs 23	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 23 - Qualité : $cr_recommended
_C161769CA117C898	bczsca24	Boucliers Zoraïs 24		des	les	Boucliers Zoraïs 24	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 24 - Qualité : $cr_recommended
_C171769C2117C898	bczsca25	Boucliers Zoraïs 25		des	les	Boucliers Zoraïs 25	des	les	Vous permet de fabriquer des boucliers zoraïs de qualité $cr_recommended.	Boucliers Zoraïs 25 - Qualité : $cr_recommended
_BB337ED263BAC99A	bczjca01	Bijoux Zoraïs 1		des	les	Bijoux Zoraïs 1	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 1 - Qualité : $cr_recommended
_BB337ED2A3CACD9A	bczjca02	Bijoux Zoraïs 2		des	les	Bijoux Zoraïs 2	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 2 - Qualité : $cr_recommended
_BB337ED2E3DAD19A	bczjca03	Bijoux Zoraïs 3		des	les	Bijoux Zoraïs 3	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 3 - Qualité : $cr_recommended
_BB337ED224EAD59A	bczjca04	Bijoux Zoraïs 4		des	les	Bijoux Zoraïs 4	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 4 - Qualité : $cr_recommended
_BB337ED264FAD99A	bczjca05	Bijoux Zoraïs 5		des	les	Bijoux Zoraïs 5	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 5 - Qualité : $cr_recommended
_BB337ED2A40ADD9A	bczjca06	Bijoux Zoraïs 6		des	les	Bijoux Zoraïs 6	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 6 - Qualité : $cr_recommended
_BB337ED2E41AE19A	bczjca07	Bijoux Zoraïs 7		des	les	Bijoux Zoraïs 7	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 7 - Qualité : $cr_recommended
_BB337ED2252AE59A	bczjca08	Bijoux Zoraïs 8		des	les	Bijoux Zoraïs 8	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 8 - Qualité : $cr_recommended
_BB337ED2653AE99A	bczjca09	Bijoux Zoraïs 9		des	les	Bijoux Zoraïs 9	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 9 - Qualité : $cr_recommended
_A8214D3204B4C90F	bczjca10	Bijoux Zoraïs 10		des	les	Bijoux Zoraïs 10	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 10 - Qualité : $cr_recommended
_A8214D3344C4C90F	bczjca11	Bijoux Zoraïs 11		des	les	Bijoux Zoraïs 11	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 11 - Qualité : $cr_recommended
_A8214D3484D4C90F	bczjca12	Bijoux Zoraïs 12		des	les	Bijoux Zoraïs 12	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 12 - Qualité : $cr_recommended
_A8214D35C4E4C90F	bczjca13	Bijoux Zoraïs 13		des	les	Bijoux Zoraïs 13	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 13 - Qualité : $cr_recommended
_A8214D3605F4C90F	bczjca14	Bijoux Zoraïs 14		des	les	Bijoux Zoraïs 14	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 14 - Qualité : $cr_recommended
_A8214D374504C90F	bczjca15	Bijoux Zoraïs 15		des	les	Bijoux Zoraïs 15	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 15 - Qualité : $cr_recommended
_A8214D388514C90F	bczjca16	Bijoux Zoraïs 16		des	les	Bijoux Zoraïs 16	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 16 - Qualité : $cr_recommended
_A8214D39C524C90F	bczjca17	Bijoux Zoraïs 17		des	les	Bijoux Zoraïs 17	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 17 - Qualité : $cr_recommended
_A8214D3A0634C90F	bczjca18	Bijoux Zoraïs 18		des	les	Bijoux Zoraïs 18	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 18 - Qualité : $cr_recommended
_A8214D3B4644C90F	bczjca19	Bijoux Zoraïs 19		des	les	Bijoux Zoraïs 19	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 19 - Qualité : $cr_recommended
_A8214D3244C4CD0F	bczjca20	Bijoux Zoraïs 20		des	les	Bijoux Zoraïs 20	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 20 - Qualité : $cr_recommended
_A8214D3384D4CD0F	bczjca21	Bijoux Zoraïs 21		des	les	Bijoux Zoraïs 21	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 21 - Qualité : $cr_recommended
_A8214D34C4E4CD0F	bczjca22	Bijoux Zoraïs 22		des	les	Bijoux Zoraïs 22	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 22 - Qualité : $cr_recommended
_A8214D3504F4CD0F	bczjca23	Bijoux Zoraïs 23		des	les	Bijoux Zoraïs 23	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 23 - Qualité : $cr_recommended
_A8214D364504CD0F	bczjca24	Bijoux Zoraïs 24		des	les	Bijoux Zoraïs 24	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 24 - Qualité : $cr_recommended
_A8214D378514CD0F	bczjca25	Bijoux Zoraïs 25		des	les	Bijoux Zoraïs 25	des	les	Vous permet de fabriquer des bijoux zoraïs de qualité $cr_recommended. 	Bijoux Zoraïs 25 - Qualité : $cr_recommended
_27FA62651C49FD46	BSXPA01	Pouvoir		une	la	Puissance	une	la	Vous permet d'ajouter un effet pouvoir	Brique de Pouvoir
_52BB6E331773DD75	BSXPA02	Aura		une	l'\d	Aura	une	l'\d	Vous permet d'ajouter un effet d'aura	Brique d'Aura
_DD95AEE01CB7D876	BSFEA01	Agacer				Agacer			Agace votre cible, provoque son attaque. Les chances de succès dépendent de la valeur de la compétence de mesquinerie de la cible. 	Effet d'Agacement
_B2D6417C93A78454	BSFEA02	Protection par Bouclier		une	la	Protections par Bouclier	des	les	Protège votre cible, vous obtenez un pourcentage des dégâts reçus . L'efficacité dépend de votre type de boucliers et vous devez vous trouver à moins de 5 mètres de l'entité que vous protégez. 	Effet de Protection par Bouclier
_BC80E7D9E1A8088C	BSFMA01	Agacement 1		un	l'\d	Agacement 1	un	l'\d	Agace votre cible afin qu'elle vous attaque. Fonctionne à 100 % sur les créatures dotées d'un niveau moyen de compétences maximum de $SP_TAUNT.	Agacer - Niv de Compétence de la Cible : $SP_TAUNT
_FC80E7D9E1B8088C	BSFMA02	Agacement 2		un	l'\d	Agacement 2	un	l'\d	Agace votre cible afin qu'elle vous attaque. Fonctionne à 100 % sur les créatures dotées d'un niveau moyen de compétences maximum de $SP_TAUNT.	Agacer - Niv de Compétence de la Cible : $SP_TAUNT
_3C80E7D9E1C8088C	BSFMA03	Agacement 3		un	l'\d	Agacement 3	un	l'\d	Agace votre cible afin qu'elle vous attaque. Fonctionne à 100 % sur les créatures dotées d'un niveau moyen de compétences maximum de $SP_TAUNT.	Agacer - Niv de Compétence de la Cible : $SP_TAUNT
_7D80E7D9E1D8088C	BSFMA04	Agacement 4		un	l'\d	Agacement 4	un	l'\d	Agace votre cible afin qu'elle vous attaque. Fonctionne à 100 % sur les créatures dotées d'un niveau moyen de compétences maximum de $SP_TAUNT.	Agacer - Niv de Compétence de la Cible : $SP_TAUNT
_BD80E7D9E1E8088C	BSFMA05	Agacement 5		un	l'\d	Agacement 5	un	l'\d	Agace votre cible afin qu'elle vous attaque. Fonctionne à 100 % sur les créatures dotées d'un niveau moyen de compétences maximum de $SP_TAUNT.	Agacer - Niv de Compétence de la Cible : $SP_TAUNT
_FD80E7D9E1F8088C	BSFMA06	Agacement 6		un	l'\d	Agacement 6	un	l'\d	Agace votre cible afin qu'elle vous attaque. Fonctionne à 100 % sur les créatures dotées d'un niveau moyen de compétences maximum de $SP_TAUNT.	Agacer - Niv de Compétence de la Cible : $SP_TAUNT
_3D80E7D9E108088C	BSFMA07	Agacement 7		un	l'\d	Agacement 7	un	l'\d	Agace votre cible afin qu'elle vous attaque. Fonctionne à 100 % sur les créatures dotées d'un niveau moyen de compétences maximum de $SP_TAUNT.	Agacer - Niv de Compétence de la Cible : $SP_TAUNT
_7E80E7D9E118088C	BSFMA08	Agacement 8		un	l'\d	Agacement 8	un	l'\d	Agace votre cible afin qu'elle vous attaque. Fonctionne à 100 % sur les créatures dotées d'un niveau moyen de compétences maximum de $SP_TAUNT.	Agacer - Niv de Compétence de la Cible : $SP_TAUNT
_BE80E7D9E128088C	BSFMA09	Agacement 9		un	l'\d	Agacement 9	un	l'\d	Agace votre cible afin qu'elle vous attaque. Fonctionne à 100 % sur les créatures dotées d'un niveau moyen de compétences maximum de $SP_TAUNT.	Agacer - Niv de Compétence de la Cible : $SP_TAUNT
_A0643ED9854441AA	BSFMA10	Agacement 10		un	l'\d	Agacement 10	un	l'\d	Agace votre cible afin qu'elle vous attaque. Fonctionne à 100 % sur les créatures dotées d'un niveau moyen de compétences maximum de $SP_TAUNT.	Agacer - Niv de Compétence de la Cible : $SP_TAUNT
_A0643ED9855441AB	BSFMA11	Agacement 11		un	l'\d	Agacement 11	un	l'\d	Agace votre cible afin qu'elle vous attaque. Fonctionne à 100 % sur les créatures dotées d'un niveau moyen de compétences maximum de $SP_TAUNT.	Agacer - Niv de Compétence de la Cible : $SP_TAUNT
