*HASH_VALUE	creature ID	name	p	creagen	screagen
_BFA1C51226B2339D	cclde3	Грозный озикс	Грозные озиксы	Грозных озиксов	Грозного озикса
_5F85C48A2E777F4D	cclde4	Гигантский озикс	Гигантские озиксы	Гигантских озиксов	Гигантского озикса
_F8CFDD833F0F0811	cclff1	Ужасающий озикс	Ужасающие озиксы	Ужасающих озиксов	Ужасающего озикса
_F0AEC123AFF5B25B	cclff2	Чудовищный озикс	Чудовищные озиксы	Чудовищных озиксов	Чудовищного озикса
_7CC0A119A8E3539C	cclff3	Кошмарный озикс	Кошмарные озиксы	Кошмарных озиксов	Кошмарного озикса
_D6BB148C6563CF8A	cclff4	Огромный озикс	Огромные озиксы	Огромных озиксов	Огромного озикса
_A1627D8BBEE4ED39	ccmff1	Ужасающая джагула	Ужасающие джагулы	Ужасающих джагул	Ужасающую джагулу
_FF4ED1FBCDF65204	ccmff2	Чудовищная джагула	Чудовищные джагулы	Чудовищных джагул	Чудовищную джагулу
_01B05996F45338FA	ccmff3	Кошмарная джагула	Кошмарные джагулы	Кошмарных джагул	Кошмарную джагулу
_4BE061C8F216EB97	ccmff4	Огромная джагула	Огромные джагулы	Огромных джагул	Огромную джагулу
_C530619CEE13B00E	ccmgb1	Тошнотворная джагула	Тошнотворные джагулы	Тошнотворных джагул	Тошнотворную джагулу
_C3F0398478B55400	ccmgb2	Смердящая джагула	Смердящие джагулы	Смердящих джагул	Смердящую джагулу
_F6CB251467A94FA9	ccmgb3	Болезненная джагула	Болезненные джагулы	Болезненных джагул	Болезненную джагулу
_45706184F45544EE	ccmgb4	Отравленная джагула	Отравленные джагулы	Отравленных джагул	Отравленную джагулу
_7F5F8507A91C4FBC	ccmgc1	Чумная джагула	Чумные джагулы	Чумных джагул	Чумную джагулу
_730F710D681C5F78	ccmgc2	Хилая джагула	Хилые джагулы	Хилых джагул	Хилую джагулу
_D613F216468E7C7A	ccmgc3	Гниющая джагула	Гниющие джагулы	Гниющих джагул	Гниющую джагулу
_C1107196F215C401	ccmgc4	Губительная джагула	Губительные джагулы	Губительных джагул	Губительную джагулу
_7F7E35162B8C57BD	ccmgd1	Порченая джагула	Порченые джагулы	Порченых джагул	Порченую джагулу
_0496CA19A7EC5C20	ccmgd2	Гнойная джагула	Гнойные джагулы	Гнойных джагул	Гнойную джагулу
_63D38D9140D4D938	ccmgd3	Пагубная джагула	Пагубные джагулы	Пагубных джагул	Пагубную джагулу
_B61B4D1DA63A1BB0	ccmgd4	Бесноватая джагула	Бесноватые джагулы	Бесноватых джагул	Бесноватую джагулу
_8797CA2931BF8C21	ccmge1	Прыщавая джагула	Прыщавые джагулы	Прыщавых джагул	Прыщавую джагулу
_812E7914E8DC5FC1	ccmge2	Облезающая джагула	Облезающие джагулы	Облезающих джагул	Облезающую джагулу
_812E6D0D69AB2FC1	ccmge3	Бешеная джагула	Бешеные джагулы	Бешеных джагул	Бешеную джагулу
_47B5C21CAAAD6423	ccmge4	Отвратительная джагула	Отвратительные джагулы	Отвратительных джагул	Отвратительную джагулу
_4950F18CF0D338F2	ccmgf1	Безумная джагула	Безумные джагулы	Безумных джагул	Безумную джагулу
_C3D2397C76133CF2	ccmgf2	Озверевшая джагула	Озверевшие джагулы	Озверевших джагул	Озверевшую джагулу
_C310397CF213600E	ccmgf3	Демоническая джагула	Демонические джагулы	Демонических джагул	Демоническую джагулу
_F84B5D0E67B92BAC	ccmgf4	Смертоносная джагула	Смертоносные джагулы	Смертоносных джагул	Смертоносную джагулу
_24627D8BBEE4ED39	ccmpf1	Ужасающая джагула	Ужасающие джагулы	Ужасающих джагул	Ужасающую джагулу
_824ED1FBCDF65204	ccmpf2	Чудовищная джагула	Чудовищные джагулы	Чудовищных джагул	Чудовищную джагулу
_84B05996F45338FA	ccmpf3	Кошмарная джагула	Кошмарные джагулы	Кошмарных джагул	Кошмарную джагулу
_CEE061C8F216EB97	ccmpf4	Огромная джагула	Огромные джагулы	Огромных джагул	Огромную джагулу
_97E9A2ED56615D79	ccnlf1	Ужасающий хорнчер	Ужасающие хорнчеры	Ужасающих хорнчеров	Ужасающего хорнчера
_60157E36F75A6702	ccnlf2	Чудовищный хорнчер	Чудовищные хорнчеры	Чудовищных хорнчеров	Чудовищного хорнчера
_DEC6CA1E76C91473	ccnlf3	Кошмарный хорнчер	Кошмарные хорнчеры	Кошмарных хорнчеров	Кошмарного хорнчера
_ADAC19F468FE14F2	ccnlf4	Огромный хорнчер	Огромные хорнчеры	Огромных хорнчеров	Огромного хорнчера
_0315FE8838E83F06	ccnpd1	Рычащий хорнчер	Рычащие хорнчеры	Рычащих хорнчеров	Рычащего хорнчера
