*HASH_VALUE	sbrick ID	name	* noms français	ia	da	p	pia	pda	description	description2
_1088E3B6AC1E4652	BHFPMF02	Knowledge 2		a	the				Obtain more information about prospected sources.	
_1098E3B6EC1E4652	BHFPMF03	Knowledge 3		a	the				Obtain more information about prospected sources.	
_798193983FCD30A5	BHFPMG01	Accelerated Prospecting 1		an	the				Reduces the prospecting time to $fg_time seconds.	Accelerated Prospecting 1 - Prospecting time: $fg_time
_798193997FDD30A5	BHFPMG02	Accelerated Prospecting 2		an	the				Reduces the prospecting time to $fg_time seconds.	Accelerated Prospecting 2 - Prospecting time: $fg_time
_7981939ABFED30A5	BHFPMG03	Accelerated Prospecting 3		an	the				Reduces the prospecting time to $fg_time seconds.	Accelerated Prospecting 3 - Prospecting time: $fg_time
_7981939B00FD30A5	BHFPMG04	Accelerated Prospecting 4		an	the				Reduces the prospecting time to $fg_time seconds.	Accelerated Prospecting 4 - Prospecting time: $fg_time
_7981939C400D30A5	BHFPMG05	Accelerated Prospecting 5		an	the				Reduces the prospecting time to $fg_time seconds.	Accelerated Prospecting 5 - Prospecting time: $fg_time
_D27EE267355BFFB4	BHFPMH01	Extraction Time Bonus 1		an	the				Adds 5 seconds to the extraction time of a raw material source.	Extraction Time Bonus 1 - Duration: $fg_src_time
_8AF07C3582A2C293	BHFPMH02	Extraction Time Bonus 2		an	the				Adds 7.5 seconds to the extraction time of a raw material source.	Extraction Time Bonus 2 - Duration: $fg_src_time
_D72903855E53977F	BHFPMH03	Extraction Time Bonus 3		an	the				Adds 10 seconds to the extraction time of a raw material source.	Extraction Time Bonus 3 - Duration: $fg_src_time
_D7291B859F63977F	BHFPMH04	Extraction Time Bonus 4		an	the				Adds 15 seconds to the extraction time of a raw material source.	Extraction Time Bonus 4 - Duration: $fg_src_time
_D7290B86DF73977F	BHFPMH05	Extraction Time Bonus 5		an	the				Adds 20 seconds to the extraction time of a raw material source.	Extraction Time Bonus 5 - Duration: $fg_src_time
_D72923861F83977F	BHFPMH06	Extraction Time Bonus 6		an	the				Adds 25 seconds to the extraction time of a raw material source.	Extraction Time Bonus 6 - Duration: $fg_src_time
_D72913875F93977F	BHFPMH07	Extraction Time Bonus 7		an	the				Adds 30 seconds to the extraction time of a raw material source.	Extraction Time Bonus 7 - Duration: $fg_src_time
_2A5142CC638040CB	BHFPMK01	Up to Fine Materials		an	the				Allows to find up to fine & prime raw materials.	
_6D673FB8ED7C70B7	BHFPMK02	Up to Choice Materials		an	the				Allows to find up to choice & select raw materials.	
_A21167828B2735EF	BHFPMK03	Up to Excellent Materials		an	the				Allows to find up to excellent & superb raw materials.	
_A9122592730B09C9	BHFPMK04	Up to Supreme Materials		an	the				Allows to find up to supreme & magnificient raw materials.	
_F259E45971466FDE	BHFPMK05	Only Fine Materials		an	the				Allows to find only fine & prime raw materials.	
_E9C62B1554FD79F0	BHFPMK06	Only Choice Materials		an	the				Allows to find only choice & select raw materials.	
_51C04649443A620B	BHFPMK07	Only Excellent Materials		an	the				Allows to find only excellent & superb raw materials.	
_914EC0E2CBBE8997	BHFPMK08	Only Supreme Materials		an	the				Allows to find only supreme & magnificient raw materials.	
_3F695B30D9C25797	BHFPMM01	Private Source		a	the				Stanza forage Private source.	
_065252FB70B1DEC7	BHFPMM02	Team Source		a	the				Stanza forage Team source.	
_04A29F8C928B4864	BHFPMM03	Guild Source		a	the				Stanza forage Guild source.	
_5F3614C52079EE33	BHFEPA01	Extraction Plan		an	the				Extracts raw materials from a targetted raw material source.	
_11B41BF58DE73047	BHFEPA02	Care Plan		a	the				Care for a source to decrease the risk of extracting.	
_F1254E8FC97F6413	BHFECA01	Extraction Counterpart $BHFECA_TAG		an	the				Counterpart for extraction, consumes $FOCUS focus.	
_F1254E8F097F6413	BHFECA02	Extraction Counterpart $BHFECA_TAG		an	the				Counterpart for extraction, consumes $FOCUS focus.	
_F1254E8F497F6413	BHFECA03	Extraction Counterpart $BHFECA_TAG		an	the				Counterpart for extraction, consumes $FOCUS focus.	
_F1254E8F8A7F6413	BHFECA04	Extraction Counterpart $BHFECA_TAG		an	the				Counterpart for extraction, consumes $FOCUS focus.	
_F1254E8FCA7F6413	BHFECA05	Extraction Counterpart $BHFECA_TAG		an	the				Counterpart for extraction, consumes $FOCUS focus.	
_F1254E8F0A7F6413	BHFECA06	Extraction Counterpart $BHFECA_TAG		an	the				Counterpart for extraction, consumes $FOCUS focus.	
_F1254E8F4A7F6413	BHFECA07	Extraction Counterpart $BHFECA_TAG		an	the				Counterpart for extraction, consumes $FOCUS focus.	
_F1254E8F8B7F6413	BHFECA08	Extraction Counterpart $BHFECA_TAG		an	the				Counterpart for extraction, consumes $FOCUS focus.	
_F1254E8FCB7F6413	BHFECA09	Extraction Counterpart $BHFECA_TAG		an	the				Counterpart for extraction, consumes $FOCUS focus.	
_F1254E8F898F6413	BHFECA10	Extraction Counterpart $BHFECA_TAG		an	the				Counterpart for extraction, consumes $FOCUS focus.	
_F1254E8FC98F6413	BHFECA11	Extraction Counterpart $BHFECA_TAG		an	the				Counterpart for extraction, consumes $FOCUS focus.	
_F1254E8F098F6413	BHFECA12	Extraction Counterpart $BHFECA_TAG		an	the				Counterpart for extraction, consumes $FOCUS focus.	
_F1254E8F498F6413	BHFECA13	Extraction Counterpart $BHFECA_TAG		an	the				Counterpart for extraction, consumes $FOCUS focus.	
_F1254E8F8A8F6413	BHFECA14	Extraction Counterpart $BHFECA_TAG		an	the				Counterpart for extraction, consumes $FOCUS focus.	
_C49FA96A6F5A2A33	BHFEOA01	Terrain Specialization		a	the				Stanza forage Terrain specializing.	
_9B481D31591A6032	BHFEOB01	Material Specialization		a	the				Stanza forage Material specializing.	
_D832AF9C8C3E316A	BHFEOC01	Preservation		a	the				Stanza forage Preservation.	
_3D209A4F732D51F7	BHFEOD01	Stability		a	the				Stanza forage Stability.	
_B1BD608AB52CA102	BHFEOE01	Stealth		a	the				Stanza forage Stealth.	
_FC8B64A57BA5B1C2	BHFEOF01	Absorb Source Damage		an	the				Convert part of the impact on source life into damage on your character.	
_D03258D3751E70F6	BHFEOG01	Kami Offering		a	the				Make a donation to Kamis to lower their wrath.	
_684067CBCA792355	BHFEOH01	Reduce Blow-Up Damage		a	the				Reduce the damage when a raw material source is about to blow up.	
_280285959E6579CC	BHFEEA01	Speed 1 - Harmful Version		a	the				Increase extraction speed 1.	
_28028995DE7579CC	BHFEEA02	Speed 2 - Harmful Version		a	the				Increase extraction speed 2.	
_28028D951E8579CC	BHFEEA03	Speed 3 - Harmful Version		a	the				Increase extraction speed 3.	
_280291955F9579CC	BHFEEA04	Speed 4 - Harmful Version		a	the				Increase extraction speed 4.	
_280295959FA579CC	BHFEEA05	Speed 5 - Harmful Version		a	the				Increase extraction speed 5.	
_28029995DFB579CC	BHFEEA06	Speed 6 - Harmful Version		a	the				Increase extraction speed 6.	
_E6BAA2AF69A26C34	BHFEEA07	Speed 1 - Gentle Version		a	the				Increase extraction speed 1 (reduced risk).	
_E6BAA2B0AAB26C34	BHFEEA08	Speed 2 - Gentle Version		a	the				Increase extraction speed 2 (reduced risk).	
_E6BAA2B1EAC26C34	BHFEEA09	Speed 3 - Gentle Version		a	the				Increase extraction speed 3 (reduced risk).	
_E6BAA2B2A8E26C34	BHFEEA10	Speed 4 - Gentle Version		a	the				Increase extraction speed 4 (reduced risk).	
_E6BAA2B3E8F26C34	BHFEEA11	Speed 5 - Gentle Version		a	the				Increase extraction speed 5 (reduced risk).	
_E6BAA2B428026C34	BHFEEA12	Speed 6 - Gentle Version		a	the				Increase extraction speed 6 (reduced risk).	
_A14A53C941AF2928	BHFEEB01	Rate 1 - Harmful Version		a	the				Increase extraction quantity 1.	
_A14A53C981AF3128	BHFEEB02	Rate 2 - Harmful Version		a	the				Increase extraction quantity 2.	
_A14A53C9C1AF3928	BHFEEB03	Rate 3 - Harmful Version		a	the				Increase extraction quantity 3.	
_A14A53C902AF4128	BHFEEB04	Rate 4 - Harmful Version		a	the				Increase extraction quantity 4.	
_A14A53C942AF4928	BHFEEB05	Rate 5 - Harmful Version		a	the				Increase extraction quantity 5.	
_A14A53C982AF5128	BHFEEB06	Rate 6 - Harmful Version		a	the				Increase extraction quantity 6.	
_3B24C124D501A2AE	BHFEEB07	Rate 1 - Gentle Version		a	the				Increase extraction quantity 1 (reduced risk).	
_3B24C1241601A6AF	BHFEEB08	Rate 2 - Gentle Version		a	the				Increase extraction quantity 2 (reduced risk).	
_3B24C1245601AAB0	BHFEEB09	Rate 3 - Gentle Version		a	the				Increase extraction quantity 3 (reduced risk).	
_3B24C1241411AEB1	BHFEEB10	Rate 4 - Gentle Version		a	the				Increase extraction quantity 4 (reduced risk).	
_3B24C1245411B2B2	BHFEEB11	Rate 5 - Gentle Version		a	the				Increase extraction quantity 5 (reduced risk).	
_3B24C1249411B6B3	BHFEEB12	Rate 6 - Gentle Version		a	the				Increase extraction quantity 6 (reduced risk).	
_D1F51F751CE58A30	BHFEEC01	Quality 10 - Harmful Version		a	the				Extract materials of up to quality 10.	
_11F51F765CE58A30	BHFEEC02	Quality 20 - Harmful Version		a	the				Extract materials of up to quality 20.	
_51F51F779CE58A30	BHFEEC03	Quality 30 - Harmful Version		a	the				Extract materials of up to quality 30.	
_92F51F78DDE58A30	BHFEEC04	Quality 40 - Harmful Version		a	the				Extract materials of up to quality 40.	
_D2F51F791DE58A30	BHFEEC05	Quality 50 - Harmful Version		a	the				Extract materials of up to quality 50.	
_12F51F7A5DE58A30	BHFEEC06	Quality 60 - Harmful Version		a	the				Extract materials of up to quality 60.	
_52F51F7B9DE58A30	BHFEEC07	Quality 70 - Harmful Version		a	the				Extract materials of up to quality 70.	
_93F51F7CDEE58A30	BHFEEC08	Quality 80 - Harmful Version		a	the				Extract materials of up to quality 80.	
_D3F51F7D1EE58A30	BHFEEC09	Quality 90 - Harmful Version		a	the				Extract materials of up to quality 90.	
_603683EC4671EA4C	BHFEEC10	Quality 100 - Harmful Version		a	the				Extract materials of up to quality 100.	
_603687EC8671EE4C	BHFEEC11	Quality 110 - Harmful Version		a	the				Extract materials of up to quality 110.	
_60368BECC671F24C	BHFEEC12	Quality 120 - Harmful Version		a	the				Extract materials of up to quality 120.	
_60368FEC0671F64C	BHFEEC13	Quality 130 - Harmful Version		a	the				Extract materials of up to quality 130.	
_603693EC4771FA4C	BHFEEC14	Quality 140 - Harmful Version		a	the				Extract materials of up to quality 140.	
_603697EC8771FE4C	BHFEEC15	Quality 150 - Harmful Version		a	the				Extract materials of up to quality 150.	
_60369BECC771024C	BHFEEC16	Quality 160 - Harmful Version		a	the				Extract materials of up to quality 160.	
_60369FEC0771064C	BHFEEC17	Quality 170 - Harmful Version		a	the				Extract materials of up to quality 170.	
_6036A3EC48710A4C	BHFEEC18	Quality 180 - Harmful Version		a	the				Extract materials of up to quality 180.	
_6036A7EC88710E4C	BHFEEC19	Quality 190 - Harmful Version		a	the				Extract materials of up to quality 190.	
_603683ED4681EA4D	BHFEEC20	Quality 200 - Harmful Version		a	the				Extract materials of up to quality 200.	
_603687ED8681EE4D	BHFEEC21	Quality 210 - Harmful Version		a	the				Extract materials of up to quality 210.	
_60368BEDC681F24D	BHFEEC22	Quality 220 - Harmful Version		a	the				Extract materials of up to quality 220.	
_60368FED0681F64D	BHFEEC23	Quality 230 - Harmful Version		a	the				Extract materials of up to quality 230.	
_603693ED4781FA4D	BHFEEC24	Quality 240 - Harmful Version		a	the				Extract materials of up to quality 240.	
_603697ED8781FE4D	BHFEEC25	Quality 250 - Harmful Version		a	the				Extract materials of up to quality 250.	
_05A92D359A1517A7	BHFEEC26	Quality 10 - Gentle Version		a	the				Gently extract materials of up to quality 10.	
_05A93136DA1517A7	BHFEEC27	Quality 20 - Gentle Version		a	the				Gently extract materials of up to quality 20.	
_05A935371B1517A7	BHFEEC28	Quality 30 - Gentle Version		a	the				Gently extract materials of up to quality 30.	
_05A939385B1517A7	BHFEEC29	Quality 40 - Gentle Version		a	the				Gently extract materials of up to quality 40.	
_05A93D39192517A7	BHFEEC30	Quality 50 - Gentle Version		a	the				Gently extract materials of up to quality 50.	
_05A9413A592517A7	BHFEEC31	Quality 60 - Gentle Version		a	the				Gently extract materials of up to quality 60.	
_05A9453B992517A7	BHFEEC32	Quality 70 - Gentle Version		a	the				Gently extract materials of up to quality 70.	
_05A9493CD92517A7	BHFEEC33	Quality 80 - Gentle Version		a	the				Gently extract materials of up to quality 80.	
_05A94D3D1A2517A7	BHFEEC34	Quality 90 - Gentle Version		a	the				Gently extract materials of up to quality 90.	
_327081E8CCC4CB49	BHFEEC35	Quality 100 - Gentle Version		a	the				Gently extract materials of up to quality 100.	
_727085E80CC4CB49	BHFEEC36	Quality 110 - Gentle Version		a	the				Gently extract materials of up to quality 110.	
_B27089E84CC4CB49	BHFEEC37	Quality 120 - Gentle Version		a	the				Gently extract materials of up to quality 120.	
_F2708DE88DC4CB49	BHFEEC38	Quality 130 - Gentle Version		a	the				Gently extract materials of up to quality 130.	
_337091E8CDC4CB49	BHFEEC39	Quality 140 - Gentle Version		a	the				Gently extract materials of up to quality 140.	
_737095E88BD4CB49	BHFEEC40	Quality 150 - Gentle Version		a	the				Gently extract materials of up to quality 150.	
_B37099E8CBD4CB49	BHFEEC41	Quality 160 - Gentle Version		a	the				Gently extract materials of up to quality 160.	
_F3709DE80BD4CB49	BHFEEC42	Quality 170 - Gentle Version		a	the				Gently extract materials of up to quality 170.	
_3470A1E84BD4CB49	BHFEEC43	Quality 180 - Gentle Version		a	the				Gently extract materials of up to quality 180.	
_7470A5E88CD4CB49	BHFEEC44	Quality 190 - Gentle Version		a	the				Gently extract materials of up to quality 190.	
_328081E9CCD4CB49	BHFEEC45	Quality 200 - Gentle Version		a	the				Gently extract materials of up to quality 200.	
_728085E90CD4CB49	BHFEEC46	Quality 210 - Gentle Version		a	the				Gently extract materials of up to quality 210.	
_B28089E94CD4CB49	BHFEEC47	Quality 220 - Gentle Version		a	the				Gently extract materials of up to quality 220.	
_F2808DE98DD4CB49	BHFEEC48	Quality 230 - Gentle Version		a	the				Gently extract materials of up to quality 230.	
_338091E9CDD4CB49	BHFEEC49	Quality 240 - Gentle Version		a	the				Gently extract materials of up to quality 240.	
_738095E98BE4CB49	BHFEEC50	Quality 250 - Gentle Version		a	the				Gently extract materials of up to quality 250.	
_E59EC94AD5635061	BHFEMA01	Forest Specialization		a	the				Reduce the aggressiveness of rate and quality stanzas when harvesting in forest regions.	
_E5AEA14815635060	BHFEMA02	Desert Specialization		a	the				Reduce the aggressiveness of rate and quality stanzas when harvesting in desert regions.	
_655DE14E5563145A	BHFEMA03	Jungle Specialization		a	the				Reduce the aggressiveness of rate and quality stanzas when harvesting in jungle regions.	
_905285EC094DD970	BHFEMA04	Lakes Specialization		a	the				Reduce the aggressiveness of rate and quality stanzas when harvesting in lakes regions.	
_31E81D027CE6B0F2	BHFEMA05	Prime Roots Specialization		an	the				Reduce the aggressiveness of rate and quality stanzas when harvesting in prime root regions.	
_30194D8197ED7A5A	BHFEMB01	Sap Group Specialization		a	the				Increases quality and reduces the aggressiveness of speed stanzas.	
_7286C45EFF0F31C7	BHFEMB02	Amber Group Specialization		an	the				Increases quality and reduces the aggressiveness of speed stanzas.	
_695997C980DF47D5	BHFEMB03	Node Group Specialization		a	the				Increases quality and reduces the aggressiveness of speed stanzas.	
_7286B463800F31C7	BHFEMB04	Fiber Group Specialization		a	the				Increases quality and reduces the aggressiveness of speed stanzas.	
_EA3A5FBD01DF47D5	BHFEMB05	Bark Group Specialization		a	the				Increases quality and reduces the aggressiveness of speed stanzas.	
_29696FCE41DF47D5	BHFEMB06	Seed Group Specialization		a	the				Increases quality and reduces the aggressiveness of speed stanzas.	
_34B6B070400F31C1	BHFEMB07	Shell Group Specialization		a	the				Increases quality and reduces the aggressiveness of speed stanzas.	
_7397A46FC10F31C3	BHFEMB09	Resin Group Specialization		a	the				Increases quality and reduces the aggressiveness of speed stanzas.	
_290997D2C0EF47D5	BHFEMB10	Wood Group Specialization		a	the				Increases quality and reduces the aggressiveness of speed stanzas.	
_30D86D7D170D7A5A	BHFEMB23	Oil Group Specialization		an	the				Increases quality and reduces the aggressiveness of speed stanzas.	
_898B751C1F369F50	BHFEMC01	Preservation 1		a	the				Increase the life of a raw material source, to avoid its untimely disappearance and possible exhaustion of the area.	
_898B751C5F36A350	BHFEMC02	Preservation 2		a	the				Increase the life of a raw material source, to avoid its untimely disappearance and possible exhaustion of the area.	
_898B751C9F36A750	BHFEMC03	Preservation 3		a	the				Increase the life of a raw material source, to avoid its untimely disappearance and possible exhaustion of the area.	
_898B751CE036AB50	BHFEMC04	Preservation 4		a	the				Increase the life of a raw material source, to avoid its untimely disappearance and possible exhaustion of the area.	
_898B751C2036AF50	BHFEMC05	Preservation 5		a	the				Increase the life of a raw material source, to avoid its untimely disappearance and possible exhaustion of the area.	
_AC60B923BAF69A80	BHFEMD01	Stability 1		a	the				Increase the stability of a raw material source, to prevent it from blowing up or releasing a toxic cloud.	
_AC70B923FAF69A80	BHFEMD02	Stability 2		a	the				Increase the stability of a raw material source, to prevent it from blowing up or releasing a toxic cloud.	
