*HASH_VALUE	creature ID	name	ia	da	cc	pr	p	pia	pda
_BEBE29063327571E	chbfb2	Bodoc vagabondant	un	le	du	au	Bodocs vagabondants	des	les
_D975262D402E512C	chbfb3	Bodoc détalant	un	le	du	au	Bodocs détalants	des	les
_1371065B338F3411	chbfb4	Bodoc endiablé	un	le	du	au	Bodocs endiablés	des	les
_BEF35547C0CD8405	chbfb6	Bodoc contagieux	un	le	du	au	Bodocs contagieux	des	les
_0DE16505E8360073	chbfc1	Bodoc robuste	un	le	du	au	Bodocs robustes	des	les
_9BA4F5BEABC96B98	chbfc2	Bodoc prudent	un	le	du	au	Bodocs prudents	des	les
_A1655A3D081E853D	chbfc3	Bodoc glouton	un	le	du	au	Bodocs gloutons	des	les
_7FB052167B197015	chbfc4	Bodoc grogneur	un	le	du	au	Bodocs grogneurs	des	les
_3E5F910FB0E64715	chbje1	Bodoc irrité	un	le	du	au	Bodocs irrités	des	les
_02DE2102B3678734	chbje2	Bodoc brutal	un	le	du	au	Bodocs brutaux	des	les
_A5BB2D0CA8F6337B	chbje3	Bodoc farouche	un	le	du	au	Bodocs farouches	des	les
_BE6E5D0EB367932E	chbje4	Bodoc violent	un	le	du	au	Bodocs violents	des	les
_265B2914ACD72F7A	chbld1	Bodoc bourru	un	le	du	au	Bodocs bourrus	des	les
_4B936244330CAC42	chbld2	Bodoc obstiné	un	le	du	au	Bodocs obstinés	des	les
_402F7D1433275B20	chbld3	Bodoc radical	un	le	du	au	Bodocs radicaux	des	les
_9DC52E33827E5D34	chbld4	Bodoc parasitaire	un	le	du	au	Bodocs parasitaires	des	les
_410E52103CDA640B	chbpa1	Bodoc allaitant	un	le	du	au	Bodocs allaitants	des	les
_02EE1E12381A680B	chbpa2	Bodoc sevré	un	le	du	au	Bodocs sevrés	des	les
_08FF0507E8740871	chbpa3	Bodoc docile	un	le	du	au	Bodocs dociles	des	les
_1EA4BDB12857838C	chbpa4	Bodoc doux	un	le	du	au	Bodocs doux	des	les
_C30F321B3C5BAC19	chbpb1	Bodoc craintif	un	le	du	au	Bodocs craintifs	des	les
_41BE29063327571E	chbpb2	Bodoc vagabondant	un	le	du	au	Bodocs vagabondants	des	les
_5C75262D402E512C	chbpb3	Bodoc détalant	un	le	du	au	Bodocs détalants	des	les
_9671065B338F3411	chbpb4	Bodoc endiablé	un	le	du	au	Bodocs endiablés	des	les
_90E16505E8360073	chbpc1	Bodoc robuste	un	le	du	au	Bodocs robustes	des	les
_1EA4F5BEABC96B98	chbpc2	Bodoc prudent	un	le	du	au	Bodocs prudents	des	les
_24655A3D081E853D	chbpc3	Bodoc glouton	un	le	du	au	Bodocs gloutons	des	les
_02B052167B197015	chbpc4	Bodoc grogneur	un	le	du	au	Bodocs grogneurs	des	les
_275B2914ACD72F7A	chbpd1	Bodoc bourru	un	le	du	au	Bodocs bourrus	des	les
_4C936244330CAC42	chbpd2	Bodoc obstiné	un	le	du	au	Bodocs obstinés	des	les
_412F7D1433275B20	chbpd3	Bodoc radical	un	le	du	au	Bodocs radicaux	des	les
_9EC52E33827E5D34	chbpd4	Bodoc parasitaire	un	le	du	au	Bodocs parasitaires	des	les
_C05F910FB0E64715	chbpe1	Bodoc irrité	un	le	du	au	Bodocs irrités	des	les
_84DE2102B3678734	chbpe2	Bodoc brutal	un	le	du	au	Bodocs brutaux	des	les
_27BB2D0CA8F6337B	chbpe3	Bodoc farouche	un	le	du	au	Bodocs farouches	des	les
_406E5D0EB367932E	chbpe4	Bodoc violent	un	le	du	au	Bodocs violents	des	les
_84DE5D1DB2668335	chbpf1	Bodoc furieux	un	le	du	au	Bodocs furieux	des	les
_08DF4D0BE6B40476	chbpf2	Bodoc fier	un	le	du	au	Bodocs fiers	des	les
_D680D2642E6E4416	chbpf3	Bodoc féroce	un	le	du	au	Bodocs féroces	des	les
_1B91E66B023A0969	chcda1	Capryni allaitant	un	le	du	au	Caprynis allaitants	des	les
_17D1F269FE7A1967	chcda2	Capryni sevré	un	le	du	au	Caprynis sevrés	des	les
_843F3E453D19E4BC	chcda3	Capryni docile	un	le	du	au	Caprynis dociles	des	les
_F38745096EF67CF3	chcda4	Capryni doux	un	le	du	au	Caprynis doux	des	les
_9902267C80AB497B	chcdb1	Capryni craintif	un	le	du	au	Caprynis craintifs	des	les
_1CF5462C806C5711	chcdb2	Capryni vagabondant	un	le	du	au	Caprynis vagabondants	des	les
_9F271F7E53502575	chcdb3	Capryni détalant	un	le	du	au	Caprynis détalants	des	les
_5BB52266CA94E152	chcdb4	Capryni endiablé	un	le	du	au	Caprynis endiablés	des	les
_1902267C80AB497B	chcfb1	Capryni craintif	un	le	du	au	Caprynis craintifs	des	les
_9CF5462C806C5711	chcfb2	Capryni vagabondant	un	le	du	au	Caprynis vagabondants	des	les
_1F271F7E53502575	chcfb3	Capryni détalant	un	le	du	au	Caprynis détalants	des	les
_DBB52266CA94E152	chcfb4	Capryni endiablé	un	le	du	au	Caprynis endiablés	des	les
_ED7EAD357E6DC8AE	chcjd1	Capryni bourru	un	le	du	au	Caprynis bourrus	des	les
_E2064AC58792285B	chcjd2	Capryni  obstiné	un	le	du	au	Caprynis  obstinés	des	les
_20F5623A806C5B1A	chcjd3	Capryni radical	un	le	du	au	Caprynis radicaux	des	les
_62C64B94D361296C	chcjd4	Capryni parasitaire	un	le	du	au	Caprynis parasitaires	des	les
_4DA06E523DFA18C5	chclc1	Capryni robuste	un	le	du	au	Caprynis robustes	des	les
_F587B5236C3874F5	chclc2	Capryni prudent	un	le	du	au	Caprynis prudents	des	les
_A42663965B41916D	chclc3	Capryni glouton	un	le	du	au	Caprynis gloutons	des	les
_5C51F27D41FA217D	chclc4	Capryni grogneur	un	le	du	au	Caprynis grogneurs	des	les
_2F48D48B20183B96	chclc5	Runroy	un	le	du	au	Runroys	des	les
_1E91E66B023A0969	chcpa1	Capryni allaitant	un	le	du	au	Caprynis allaitants	des	les
_1AD1F269FE7A1967	chcpa2	Capryni sevré	un	le	du	au	Caprynis sevrés	des	les
_873F3E453D19E4BC	chcpa3	Capryni docile	un	le	du	au	Caprynis dociles	des	les
_F68745096EF67CF3	chcpa4	Capryni doux	un	le	du	au	Caprynis doux	des	les
_9C02267C80AB497B	chcpb1	Capryni craintif	un	le	du	au	Caprynis craintifs	des	les
_1FF5462C806C5711	chcpb2	Capryni vagabondant	un	le	du	au	Caprynis vagabondants	des	les
_A2271F7E53502575	chcpb3	Capryni détalant	un	le	du	au	Caprynis détalants	des	les
_5EB52266CA94E152	chcpb4	Capryni endiablé	un	le	du	au	Caprynis endiablés	des	les
_4EA06E523DFA18C5	chcpc1	Capryni robuste	un	le	du	au	Caprynis robustes	des	les
_F687B5236C3874F5	chcpc2	Capryni prudent	un	le	du	au	Caprynis prudents	des	les
_A52663965B41916D	chcpc3	Capryni glouton	un	le	du	au	Caprynis gloutons	des	les
_5D51F27D41FA217D	chcpc4	Capryni grogneur	un	le	du	au	Caprynis grogneurs	des	les
_C1DE3909E8898C1F	chdda1	Yubo allaitant	un	le	du	au	Yubos allaitants	des	les
_C10E3DF7E5C9901F	chdda2	Yubo sevré	un	le	du	au	Yubos sevrés	des	les
_C37F7107265AD82D	chddb1	Yubo craintif	un	le	du	au	Yubos craintifs	des	les
_89BF85E97074F200	chddb2	Yubo vagabondant	un	le	du	au	Yubos vagabondants	des	les
_C3D6922542DE8C09	chddb3	Yubo détalant	un	le	du	au	Yubos détalants	des	les
_C59EF162B5D0B000	chddb4	Yubo endiablé	un	le	du	au	Yubos endiablés	des	les
_0D7F650B74F2EE1C	chddf1	Yubo furieux	un	le	du	au	Yubos furieux	des	les
_ED9F4D1C26771B44	chddf2	Yubo fier	un	le	du	au	Yubos fiers	des	les
_865EDD4F344ED4FB	chddf3	Yubo féroce	un	le	du	au	Yubos féroces	des	les
_41DE3909E8898C1F	chdfa1	Yubo allaitant	un	le	du	au	Yubos allaitants	des	les
_410E3DF7E5C9901F	chdfa2	Yubo sevré	un	le	du	au	Yubos sevrés	des	les
_437F7107265AD82D	chdfb1	Yubo craintif	un	le	du	au	Yubos craintifs	des	les
_09BF85E97074F200	chdfb2	Yubo vagabondant	un	le	du	au	Yubos vagabondants	des	les
_43D6922542DE8C09	chdfb3	Yubo détalant	un	le	du	au	Yubos détalants	des	les
_459EF162B5D0B000	chdfb4	Yubo endiablé	un	le	du	au	Yubos endiablés	des	les
_A3C67C8BEC847BA1	chdfb5	Ora	un	l'\d	de l'	à l'	Oras	des	les
_42DE3909E8898C1F	chdja1	Yubo allaitant	un	le	du	au	Yubos allaitants	des	les
_420E3DF7E5C9901F	chdja2	Yubo sevré	un	le	du	au	Yubos sevrés	des	les
_447F7107265AD82D	chdjb1	Yubo craintif	un	le	du	au	Yubos craintifs	des	les
_0ABF85E97074F200	chdjb2	Yubo vagabondant	un	le	du	au	Yubos vagabondants	des	les
_44D6922542DE8C09	chdjb3	Yubo détalant	un	le	du	au	Yubos détalants	des	les
_469EF162B5D0B000	chdjb4	Yubo endiablé	un	le	du	au	Yubos endiablés	des	les
_8E7F650B74F2EE1C	chdjf1	Yubo furieux	un	le	du	au	Yubos furieux	des	les
_6E9F4D1C26771B44	chdjf2	Yubo fier	un	le	du	au	Yubos fiers	des	les
_075EDD4F344ED4FB	chdjf3	Yubo féroce	un	le	du	au	Yubos féroces	des	les
_C3DE3909E8898C1F	chdla1	Yubo allaitant	un	le	du	au	Yubos allaitants	des	les
_C30E3DF7E5C9901F	chdla2	Yubo sevré	un	le	du	au	Yubos sevrés	des	les
_C57F7107265AD82D	chdlb1	Yubo craintif	un	le	du	au	Yubos craintifs	des	les
_8BBF85E97074F200	chdlb2	Yubo vagabondant	un	le	du	au	Yubos vagabondants	des	les
_C5D6922542DE8C09	chdlb3	Yubo détalant	un	le	du	au	Yubos détalants	des	les
_C79EF162B5D0B000	chdlb4	Yubo endiablé	un	le	du	au	Yubos endiablés	des	les
_C4DE3909E8898C1F	chdpa1	Yubo allaitant	un	le	du	au	Yubos allaitants	des	les
_C40E3DF7E5C9901F	chdpa2	Yubo sevré	un	le	du	au	Yubos sevrés	des	les
_F02F4D1126B7173F	chdpa3	Yubo docile	un	le	du	au	Yubos dociles	des	les
_A0C4C4951206BFAE	chdpa4	Yubo doux	un	le	du	au	Yubos doux	des	les
_C67F7107265AD82D	chdpb1	Yubo craintif	un	le	du	au	Yubos craintifs	des	les
_8CBF85E97074F200	chdpb2	Yubo vagabondant	un	le	du	au	Yubos vagabondants	des	les
_C6D6922542DE8C09	chdpb3	Yubo détalant	un	le	du	au	Yubos détalants	des	les
_C89EF162B5D0B000	chdpb4	Yubo endiablé	un	le	du	au	Yubos endiablés	des	les
_B491991CE6984741	chdpc1	Yubo robuste	un	le	du	au	Yubos robustes	des	les
_22C4FCA21188EBAC	chdpc2	Yubo prudent	un	le	du	au	Yubos prudents	des	les
_4D679A3F872EB40D	chdpc3	Yubo glouton	un	le	du	au	Yubos gloutons	des	les
_C68F8D1824C89821	chdpc4	Yubo grogneur	un	le	du	au	Yubos grogneurs	des	les
_107F650B74F2EE1C	chdpf1	Yubo furieux	un	le	du	au	Yubos furieux	des	les
_F09F4D1C26771B44	chdpf2	Yubo fier	un	le	du	au	Yubos fiers	des	les
_895EDD4F344ED4FB	chdpf3	Yubo féroce	un	le	du	au	Yubos féroces	des	les
_C2D19D356676736E	chega1	Cray impur	un	le	du	au	Crays impurs	des	les
_C6FF31EDDC486021	chega2	Cray tuméfié	un	le	du	au	Crays tuméfiés	des	les
_8AC0125A09F42992	chega3	Cray contaminé	un	le	du	au	Crays contaminés	des	les
_FFB08109F7B9D010	chega4	Cray infecté	un	le	du	au	Crays infectés	des	les
_C39091EE1CF9D82D	chegb1	Cray écœurant	un	le	du	au	Crays écœurants	des	les
_C39F4DF522899020	chegb2	Cray puant	un	le	du	au	Crays puants	des	les
_6DFF25232D07D72A	chegb3	Cray morbide	un	le	du	au	Crays morbides	des	les
_053061F02029681C	chegb4	Cray empoisonné	un	le	du	au	Crays empoisonnés	des	les
_C551A5E76E72EEFB	chegc1	Cray souffrant	un	le	du	au	Crays souffrants	des	les
_CF2FC5EBECD2F273	chegc2	Cray fiévreux	un	le	du	au	Crays fiévreux	des	les
_8BF74234CA7F44F4	chegc3	Cray putréfié	un	le	du	au	Crays putréfiés	des	les
_03208DF3208ACC1D	chegc4	Cray venimeux	un	le	du	au	Crays venimeux	des	les
_D9E9346EEC7577B6	chegc6	Cray	un	le	du	au	Crays	des	les
_C58F7511E8B2EEFC	chegd1	Cray ravagé	un	le	du	au	Crays ravagés	des	les
_8C2DE52E722D00F4	chegd2	Cray poisseux	un	le	du	au	Crays poisseux	des	les
_E152357708DB6078	chegd3	Cray pestilentiel	un	le	du	au	Crays pestilentiels	des	les
_2D7F552EAB78EF2C	chegd4	Cray délirant	un	le	du	au	Crays délirants	des	les
_0B2E254438EF000B	chege1	Cray pustuleux	un	le	du	au	Crays pustuleux	des	les
_49CFEDEFEAD2F203	chege2	Cray suintant	un	le	du	au	Crays suintants	des	les
_49CFD5E7EE30F603	chege3	Cray écumant	un	le	du	au	Crays écumants	des	les
_CBCDD13D72EE10FC	chege4	Cray répugnant	un	le	du	au	Crays répugnants	des	les
_473F39EA9B685C26	chegf1	Cray dément	un	le	du	au	Crays déments	des	les
_87903DEF5E88601B	chegf2	Cray frénétique	un	le	du	au	Crays frénétiques	des	les
_022F3DE61CC8AC29	chegf3	Cray démoniaque	un	le	du	au	Crays démoniaques	des	les
_C57F29F062898C1F	cheja1	Cray allaitant	un	le	du	au	Crays allaitants	des	les
_C5AF2DDE5FC9901F	cheja2	Cray sevré	un	le	du	au	Crays sevrés	des	les
_6E3F4D1B6977B329	cheja3	Cray docile	un	le	du	au	Crays dociles	des	les
_1BC4B87F12A7BBAB	cheja4	Cray doux	un	le	du	au	Crays doux	des	les
_C72061EEA05AD82D	chejb1	Cray craintif	un	le	du	au	Crays craintifs	des	les
_0ACFD5E7EEB2F200	chejb2	Cray vagabondant	un	le	du	au	Crays vagabondants	des	les
_04B63A25C5CE80FD	chejb3	Cray détalant	un	le	du	au	Crays détalants	des	les
_083DE54CB5D0D8FF	chejb4	Cray endiablé	un	le	du	au	Crays endiablés	des	les
_32A199262958E32B	chejc1	Cray robuste	un	le	du	au	Crays robustes	des	les
_9DC4F08C1129E7A9	chejc2	Cray prudent	un	le	du	au	Crays prudents	des	les
_8B47423F0A1EA801	chejc3	Cray glouton	un	le	du	au	Crays gloutons	des	les
_C7307DFF9EC89821	chejc4	Cray grogneur	un	le	du	au	Crays grogneurs	des	les
_97762007B0183B4F	chejd1	Cray bourru	un	le	du	au	Crays bourrus	des	les
_3F80AE66EE0E7C0C	chejd2	Cray obstiné	un	le	du	au	Crays obstinés	des	les
_0ACF0D03EEB2F602	chejd3	Cray radical	un	le	du	au	Crays radicaux	des	les
_8A064236025E98F6	chejd4	Cray parasitaire	un	le	du	au	Crays parasitaires	des	les
_862F0D0DEA30EEFD	cheje1	Cray irrité	un	le	du	au	Crays irrités	des	les
_8E8FB5EBEC32F21B	cheje2	Cray brutal	un	le	du	au	Crays brutaux	des	les
_97D60C0A2CD80F4F	cheje3	Cray farouche	un	le	du	au	Crays farouches	des	les
_0A4FCD03EC32FA1D	cheje4	Cray violent	un	le	du	au	Crays violents	des	les
_C23F346048777A62	cheje5	Tin-bok-haï	un	le	du	au	Tin-bok-haïs	des	les
_467F29F062898C1F	chela1	Cray allaitant	un	le	du	au	Crays allaitants	des	les
_46AF2DDE5FC9901F	chela2	Cray sevré	un	le	du	au	Crays sevrés	des	les
_EF3F4D1B6977B329	chela3	Cray docile	un	le	du	au	Crays dociles	des	les
_9CC4B87F12A7BBAB	chela4	Cray doux	un	le	du	au	Crays doux	des	les
_482061EEA05AD82D	chelb1	Cray craintif	un	le	du	au	Crays craintifs	des	les
_8BCFD5E7EEB2F200	chelb2	Cray vagabondant	un	le	du	au	Crays vagabondants	des	les
_85B63A25C5CE80FD	chelb3	Cray détalant	un	le	du	au	Crays détalants	des	les
_893DE54CB5D0D8FF	chelb4	Cray endiablé	un	le	du	au	Crays endiablés	des	les
_B3A199262958E32B	chelc1	Cray robuste	un	le	du	au	Crays robustes	des	les
_1EC4F08C1129E7A9	chelc2	Cray prudent	un	le	du	au	Crays prudents	des	les
_0C47423F0A1EA801	chelc3	Cray glouton	un	le	du	au	Crays gloutons	des	les
_48307DFF9EC89821	chelc4	Cray grogneur	un	le	du	au	Crays grogneurs	des	les
_18762007B0183B4F	cheld1	Cray bourru	un	le	du	au	Crays bourrus	des	les
_C080AE66EE0E7C0C	cheld2	Cray obstiné	un	le	du	au	Crays obstinés	des	les
_8BCF0D03EEB2F602	cheld3	Cray radical	un	le	du	au	Crays radicaux	des	les
_0B064236025E98F6	cheld4	Cray parasitaire	un	le	du	au	Crays parasitaires	des	les
_072F0D0DEA30EEFD	chele1	Cray irrité	un	le	du	au	Crays irrités	des	les
_0F8FB5EBEC32F21B	chele2	Cray brutal	un	le	du	au	Crays brutaux	des	les
_18D60C0A2CD80F4F	chele3	Cray farouche	un	le	du	au	Crays farouches	des	les
_8B4FCD03EC32FA1D	chele4	Cray violent	un	le	du	au	Crays violents	des	les
_3FF17D59FDB92CC3	chfga1	Messab impur	un	le	du	au	Messabs impurs	des	les
_5A43656D79CA4C02	chfga2	Messab tuméfié	un	le	du	au	Messabs tuméfiés	des	les
_ADF55EE3DCD4B175	chfga3	Messab contaminé	un	le	du	au	Messabs contaminés	des	les
_56B0F65D80E94858	chfga4	Messab infecté	un	le	du	au	Messabs infectés	des	les
_1B63C588BA39781F	chfgb1	Messab écœurant	un	le	du	au	Messabs écœurants	des	les
_97F4C570BD2A6413	chfgb2	Messab puant	un	le	du	au	Messabs puants	des	les
_3C5E452ABCDAF3CD	chfgb3	Messab morbide	un	le	du	au	Messabs morbides	des	les
_D8E3CD6D394A700F	chfgb4	Messab empoisonné	un	le	du	au	Messabs empoisonnés	des	les
_7F20E63CF2DC33FE	chfgc1	Messab souffrant	un	le	du	au	Messabs souffrants	des	les
_D8D49A51DD920895	chfgc3	Messab putréfié	un	le	du	au	Messabs putréfiés	des	les
_D853ED86FA1AA41B	chfgc4	Messab venimeux	un	le	du	au	Messabs venimeux	des	les
_CF04DE55F67D0556	chfgd2	Messab poisseux	un	le	du	au	Messabs poisseux	des	les
_9CE386C890B6555C	chfgd3	Messab pestilentiel	un	le	du	au	Messabs pestilentiels	des	les
_3D1E71207A2BF7D2	chfgd4	Messab délirant	un	le	du	au	Messabs délirants	des	les
_5267FA5B79E01D5D	chfge1	Messab pustuleux	un	le	du	au	Messabs pustuleux	des	les
_049FEE43303C5BF7	chfge2	Messab suintant	un	le	du	au	Messabs suintants	des	les
_435F0A32B26B5FF7	chfge3	Messab écumant	un	le	du	au	Messabs écumants	des	les
_5B336571B7EA6005	chfgf1	Messab dément	un	le	du	au	Messabs déments	des	les
_96C59169FA59940E	chfgf2	Messab frénétique	un	le	du	au	Messabs frénétiques	des	les
_D614B96AFD2A640F	chfja1	Messab allaitant	un	le	du	au	Messabs allaitants	des	les
_5613D568F96A6812	chfja2	Messab sevré	un	le	du	au	Messabs sevrés	des	les
_FEFE251B7A4AF3CD	chfja3	Messab docile	un	le	du	au	Messabs dociles	des	les
_B9092408A2779F9E	chfja4	Messab doux	un	le	du	au	Messabs doux	des	les
_DAB4CD80BC9AAC1B	chfjb1	Messab craintif	un	le	du	au	Messabs craintifs	des	les
_045F0A3EB22C5BF4	chfjb2	Messab vagabondant	un	le	du	au	Messabs vagabondants	des	les
_D6C5C230D771CC84	chfjb3	Messab détalant	un	le	du	au	Messabs détalants	des	les
_D116AA5F378FD95E	chfjb4	Messab endiablé	un	le	du	au	Messabs endiablés	des	les
_27988096A5261AAB	chfjb5	Zoann	un	le	du	au	Zoanns	des	les
_8330511AFD2BEBDE	chfjc1	Messab robuste	un	le	du	au	Messabs robustes	des	les
_B9095C23E4D8BFA0	chfjc2	Messab prudent	un	le	du	au	Messabs prudents	des	les
_1765CE4E1E923496	chfjc3	Messab glouton	un	le	du	au	Messabs gloutons	des	les
_5B65957C3C699014	chfjc4	Messab grogneur	un	le	du	au	Messabs grogneurs	des	les
_E47FE50FF05618CE	chfjd1	Messab bourru	un	le	du	au	Messabs bourrus	des	les
_19F6B2787153C51C	chfjd2	Messab obstiné	un	le	du	au	Messabs obstinés	des	les
_C63F264CB22C5FF6	chfjd3	Messab radical	un	le	du	au	Messabs radicaux	des	les
_18159E4A1891147B	chfjd4	Messab parasitaire	un	le	du	au	Messabs parasitaires	des	les
_5714B96AFD2A640F	chfla1	Messab allaitant	un	le	du	au	Messabs allaitants	des	les
_D713D568F96A6812	chfla2	Messab sevré	un	le	du	au	Messabs sevrés	des	les
_7FFE251B7A4AF3CD	chfla3	Messab docile	un	le	du	au	Messabs dociles	des	les
_3A092408A2779F9E	chfla4	Messab doux	un	le	du	au	Messabs doux	des	les
_5BB4CD80BC9AAC1B	chflb1	Messab craintif	un	le	du	au	Messabs craintifs	des	les
_855F0A3EB22C5BF4	chflb2	Messab vagabondant	un	le	du	au	Messabs vagabondants	des	les
_57C5C230D771CC84	chflb3	Messab détalant	un	le	du	au	Messabs détalants	des	les
_5216AA5F378FD95E	chflb4	Messab endiablé	un	le	du	au	Messabs endiablés	des	les
_0430511AFD2BEBDE	chflc1	Messab robuste	un	le	du	au	Messabs robustes	des	les
_3A095C23E4D8BFA0	chflc2	Messab prudent	un	le	du	au	Messabs prudents	des	les
_9865CE4E1E923496	chflc3	Messab glouton	un	le	du	au	Messabs gloutons	des	les
_DC65957C3C699014	chflc4	Messab grogneur	un	le	du	au	Messabs grogneurs	des	les
_657FE50FF05618CE	chfld1	Messab bourru	un	le	du	au	Messabs bourrus	des	les
_9AF6B2787153C51C	chfld2	Messab obstiné	un	le	du	au	Messabs obstinés	des	les
_473F264CB22C5FF6	chfld3	Messab radical	un	le	du	au	Messabs radicaux	des	les
_99159E4A1891147B	chfld4	Messab parasitaire	un	le	du	au	Messabs parasitaires	des	les
_5814B96AFD2A640F	chfpa1	Messab allaitant	un	le	du	au	Messabs allaitants	des	les
_D813D568F96A6812	chfpa2	Messab sevré	un	le	du	au	Messabs sevrés	des	les
_80FE251B7A4AF3CD	chfpa3	Messab docile	un	le	du	au	Messabs dociles	des	les
_3B092408A2779F9E	chfpa4	Messab doux	un	le	du	au	Messabs doux	des	les
_5CB4CD80BC9AAC1B	chfpb1	Messab craintif	un	le	du	au	Messabs craintifs	des	les
_865F0A3EB22C5BF4	chfpb2	Messab vagabondant	un	le	du	au	Messabs vagabondants	des	les
_58C5C230D771CC84	chfpb3	Messab détalant	un	le	du	au	Messabs détalants	des	les
_5316AA5F378FD95E	chfpb4	Messab endiablé	un	le	du	au	Messabs endiablés	des	les
_0530511AFD2BEBDE	chfpc1	Messab robuste	un	le	du	au	Messabs robustes	des	les
_3B095C23E4D8BFA0	chfpc2	Messab prudent	un	le	du	au	Messabs prudents	des	les
_9965CE4E1E923496	chfpc3	Messab glouton	un	le	du	au	Messabs gloutons	des	les
_DD65957C3C699014	chfpc4	Messab grogneur	un	le	du	au	Messabs grogneurs	des	les
_5AE4A17AC16A5819	chgda1	Lumper allaitant	un	le	du	au	Lumpers allaitants	des	les
_DAE3BD78BDAA5C1C	chgda2	Lumper sevré	un	le	du	au	Lumpers sevrés	des	les
_814F2912FD3BEFCD	chgda3	Lumper docile	un	le	du	au	Lumpers dociles	des	les
_FC092418A7877BA8	chgda4	Lumper doux	un	le	du	au	Lumpers doux	des	les
_5E84B59080DAA025	chgdb1	Lumper craintif	un	le	du	au	Lumpers craintifs	des	les
_C74E3E37B61C9BF8	chgdb2	Lumper vagabondant	un	le	du	au	Lumpers vagabondants	des	les
_D816B22ADB62DC81	chgdb3	Lumper détalant	un	le	du	au	Lumpers détalants	des	les
_90C52A62772E5961	chgdb4	Lumper endiablé	un	le	du	au	Lumpers endiablés	des	les
_2549149D2658FF96	chgdb5	Ibakus	un	l'\d	de l'	à l'	Ibakus	des	les
_06815511801CE7DE	chgdc1	Lumper robuste	un	le	du	au	Lumpers robustes	des	les
_FC095C33E9E89BAA	chgdc2	Lumper prudent	un	le	du	au	Lumpers prudents	des	les
_19B6BE4822834493	chgdc3	Lumper glouton	un	le	du	au	Lumpers gloutons	des	les
_DF357D8C00A9841E	chgdc4	Lumper grogneur	un	le	du	au	Lumpers grogneurs	des	les
_638F6517709498CC	chgdd1	Lumper bourru	un	le	du	au	Lumpers bourrus	des	les
_D8A60274F0540120	chgdd2	Lumper obstiné	un	le	du	au	Lumpers obstinés	des	les
_892E5A45B61C9FFA	chgdd3	Lumper radical	un	le	du	au	Lumpers radicaux	des	les
_1A668E441C822478	chgdd4	Lumper parasitaire	un	le	du	au	Lumpers parasitaires	des	les
_47AF324634AB73FB	chgde1	Lumper irrité	un	le	du	au	Lumpers irrités	des	les
_88CE163D351DB70D	chgde2	Lumper brutal	un	le	du	au	Lumpers brutaux	des	les
_634F3D11EA74A0CD	chgde3	Lumper farouche	un	le	du	au	Lumpers farouches	des	les
_87EE2249352DA304	chgde4	Lumper violent	un	le	du	au	Lumpers violents	des	les
_40D275663CBA28D3	chgga1	Lumper impur	un	le	du	au	Lumpers impurs	des	les
_5F134D7D3D0A400C	chgga2	Lumper tuméfié	un	le	du	au	Lumpers tuméfiés	des	les
_71F55EF3E1E48D7F	chgga3	Lumper contaminé	un	le	du	au	Lumpers contaminés	des	les
_1790DE7D41B93078	chgga4	Lumper infecté	un	le	du	au	Lumpers infectés	des	les
_2033AD987E796C29	chggb1	Lumper écœurant	un	le	du	au	Lumpers écœurants	des	les
_9CC4AD80816A581D	chggb2	Lumper puant	un	le	du	au	Lumpers puants	des	les
_40AF49213FCBEFCD	chggb3	Lumper morbide	un	le	du	au	Lumpers morbides	des	les
_DDB3B57DFD8A6419	chggb4	Lumper empoisonné	un	le	du	au	Lumpers empoisonnés	des	les
_C30F1A35F6CC7302	chggc1	Lumper souffrant	un	le	du	au	Lumpers souffrants	des	les
_C99E1E3A35B8C7B5	chggc2	Lumper fiévreux	un	le	du	au	Lumpers fiévreux	des	les
_5B258A4BE1831892	chggc3	Lumper putréfié	un	le	du	au	Lumpers putréfiés	des	les
_DD23D596BE5A9825	chggc4	Lumper venimeux	un	le	du	au	Lumpers venimeux	des	les
_427FD64C33EC73F5	chggd1	Lumper ravagé	un	le	du	au	Lumpers ravagés	des	les
_0FB35E58361C8559	chggd2	Lumper poisseux	un	le	du	au	Lumpers poisseux	des	les
_E082C6C794F6895A	chggd3	Lumper pestilentiel	un	le	du	au	Lumpers pestilentiels	des	les
_416F7517FD1CF3D2	chggd4	Lumper délirant	un	le	du	au	Lumpers délirants	des	les
_92167A5EB97F9D60	chgge1	Lumper pustuleux	un	le	du	au	Lumpers pustuleux	des	les
_488E223C342C9BFB	chgge2	Lumper suintant	un	le	du	au	Lumpers suintants	des	les
_874E3E2BB65B9FFB	chgge3	Lumper écumant	un	le	du	au	Lumpers écumants	des	les
_90E44A5BB74D795D	chgge4	Lumper répugnant	un	le	du	au	Lumpers répugnants	des	les
_60034D817B2A540F	chggf1	Lumper dément	un	le	du	au	Lumpers déments	des	les
_9B957979BE998818	chggf2	Lumper frénétique	un	le	du	au	Lumpers frénétiques	des	les
_9BA3797DFF994426	chggf3	Lumper démoniaque	un	le	du	au	Lumpers démoniaques	des	les
_408F69197DBBF3D9	chggf4	Lumper mortel	un	le	du	au	Lumpers mortels	des	les
_5DE4A17AC16A5819	chgpa1	Lumper allaitant	un	le	du	au	Lumpers allaitants	des	les
_DDE3BD78BDAA5C1C	chgpa2	Lumper sevré	un	le	du	au	Lumpers sevrés	des	les
