*HASH_VALUE	sphrase ID	name	* noms français	ia	da	p	pia	pda	description
_34670D93EE346C4A	abczpca11	Zoraï Ammo Crafting 11		a	the				Lets you make Zoraï ammo of quality 110
_34670D95EE446C4A	abczpca12	Zoraï Ammo Crafting 12		a	the				Lets you make Zoraï ammo of quality 120
_34670D97EE546C4A	abczpca13	Zoraï Ammo Crafting 13		a	the				Lets you make Zoraï ammo of quality 130
_34670D99EE646C4A	abczpca14	Zoraï Ammo Crafting 14		a	the				Lets you make Zoraï ammo of quality 140
_34670D9BEE746C4A	abczpca15	Zoraï Ammo Crafting 15		a	the				Lets you make Zoraï ammo of quality 150
_34670D9DEE846C4A	abczpca16	Zoraï Ammo Crafting 16		a	the				Lets you make Zoraï ammo of quality 160
_34670D9FEE946C4A	abczpca17	Zoraï Ammo Crafting 17		a	the				Lets you make Zoraï ammo of quality 170
_34670DA1EEA46C4A	abczpca18	Zoraï Ammo Crafting 18		a	the				Lets you make Zoraï ammo of quality 180
_34670DA3EEB46C4A	abczpca19	Zoraï Ammo Crafting 19		a	the				Lets you make Zoraï ammo of quality 190
_34670D916E24704A	abczpca20	Zoraï Ammo Crafting 20		a	the				Lets you make Zoraï ammo of quality 200
_34670D936E34704A	abczpca21	Zoraï Ammo Crafting 21		a	the				Lets you make Zoraï ammo of quality 210
_34670D956E44704A	abczpca22	Zoraï Ammo Crafting 22		a	the				Lets you make Zoraï ammo of quality 220
_34670D976E54704A	abczpca23	Zoraï Ammo Crafting 23		a	the				Lets you make Zoraï ammo of quality 230
_34670D996E64704A	abczpca24	Zoraï Ammo Crafting 24		a	the				Lets you make Zoraï ammo of quality 240
_34670D9B6E74704A	abczpca25	Zoraï Ammo Crafting 25		a	the				Lets you make Zoraï ammo of quality 250
_41848597E8A64E95	abczsca01	Zoraï Shield Crafting 1		a	the				Lets you make Zoraï shields of quality 10
_8184859828A64E95	abczsca02	Zoraï Shield Crafting 2		a	the				Lets you make Zoraï shields of quality 20
_C184859968A64E95	abczsca03	Zoraï Shield Crafting 3		a	the				Lets you make Zoraï shields of quality 30
_0284859AA9A64E95	abczsca04	Zoraï Shield Crafting 4		a	the				Lets you make Zoraï shields of quality 40
_4284859BE9A64E95	abczsca05	Zoraï Shield Crafting 5		a	the				Lets you make Zoraï shields of quality 50
_8284859C29A64E95	abczsca06	Zoraï Shield Crafting 6		a	the				Lets you make Zoraï shields of quality 60
_C284859D69A64E95	abczsca07	Zoraï Shield Crafting 7		a	the				Lets you make Zoraï shields of quality 70
_0384859EAAA64E95	abczsca08	Zoraï Shield Crafting 8		a	the				Lets you make Zoraï shields of quality 80
_4384859FEAA64E95	abczsca09	Zoraï Shield Crafting 9		a	the				Lets you make Zoraï shields of quality 90
_A42C25116FEF29F6	abczsca10	Zoraï Shield Crafting 10		a	the				Lets you make Zoraï shields of quality 100
_A42C25136FEF2DF6	abczsca11	Zoraï Shield Crafting 11		a	the				Lets you make Zoraï shields of quality 110
_A42C25156FEF31F6	abczsca12	Zoraï Shield Crafting 12		a	the				Lets you make Zoraï shields of quality 120
_A42C25176FEF35F6	abczsca13	Zoraï Shield Crafting 13		a	the				Lets you make Zoraï shields of quality 130
_A42C25196FEF39F6	abczsca14	Zoraï Shield Crafting 14		a	the				Lets you make Zoraï shields of quality 140
_A42C251B6FEF3DF6	abczsca15	Zoraï Shield Crafting 15		a	the				Lets you make Zoraï shields of quality 150
_A42C251D6FEF41F6	abczsca16	Zoraï Shield Crafting 16		a	the				Lets you make Zoraï shields of quality 160
_A42C251F6FEF45F6	abczsca17	Zoraï Shield Crafting 17		a	the				Lets you make Zoraï shields of quality 170
_A42C25216FEF49F6	abczsca18	Zoraï Shield Crafting 18		a	the				Lets you make Zoraï shields of quality 180
_A42C25236FEF4DF6	abczsca19	Zoraï Shield Crafting 19		a	the				Lets you make Zoraï shields of quality 190
_A42C2511EFEF29F7	abczsca20	Zoraï Shield Crafting 20		a	the				Lets you make Zoraï shields of quality 200
_A42C2513EFEF2DF7	abczsca21	Zoraï Shield Crafting 21		a	the				Lets you make Zoraï shields of quality 210
_A42C2515EFEF31F7	abczsca22	Zoraï Shield Crafting 22		a	the				Lets you make Zoraï shields of quality 220
_A42C2517EFEF35F7	abczsca23	Zoraï Shield Crafting 23		a	the				Lets you make Zoraï shields of quality 230
_A42C2519EFEF39F7	abczsca24	Zoraï Shield Crafting 24		a	the				Lets you make Zoraï shields of quality 240
_A42C251BEFEF3DF7	abczsca25	Zoraï Shield Crafting 25		a	the				Lets you make Zoraï shields of quality 250
_1A6BCD0F407E1364	abczjca01	Zoraï Jewel Crafting 1		a	the				Lets you make Zoraï jewels of quality 10
_1A6BD110408E1364	abczjca02	Zoraï Jewel Crafting 2		a	the				Lets you make Zoraï jewels of quality 20
_1A6BD511409E1364	abczjca03	Zoraï Jewel Crafting 3		a	the				Lets you make Zoraï jewels of quality 30
_1A6BD91240AE1364	abczjca04	Zoraï Jewel Crafting 4		a	the				Lets you make Zoraï jewels of quality 40
_1A6BDD1340BE1364	abczjca05	Zoraï Jewel Crafting 5		a	the				Lets you make Zoraï jewels of quality 50
_1A6BE11440CE1364	abczjca06	Zoraï Jewel Crafting 6		a	the				Lets you make Zoraï jewels of quality 60
_1A6BE51540DE1364	abczjca07	Zoraï Jewel Crafting 7		a	the				Lets you make Zoraï jewels of quality 70
_1A6BE91640EE1364	abczjca08	Zoraï Jewel Crafting 8		a	the				Lets you make Zoraï jewels of quality 80
_1A6BED1740FE1364	abczjca09	Zoraï Jewel Crafting 9		a	the				Lets you make Zoraï jewels of quality 90
_43DA6B8BF845262D	abczjca10	Zoraï Jewel Crafting 10		a	the				Lets you make Zoraï jewels of quality 100
_83DA6B8C3845262D	abczjca11	Zoraï Jewel Crafting 11		a	the				Lets you make Zoraï jewels of quality 110
_C3DA6B8D7845262D	abczjca12	Zoraï Jewel Crafting 12		a	the				Lets you make Zoraï jewels of quality 120
_03DA6B8EB845262D	abczjca13	Zoraï Jewel Crafting 13		a	the				Lets you make Zoraï jewels of quality 130
_44DA6B8FF945262D	abczjca14	Zoraï Jewel Crafting 14		a	the				Lets you make Zoraï jewels of quality 140
_84DA6B903945262D	abczjca15	Zoraï Jewel Crafting 15		a	the				Lets you make Zoraï jewels of quality 150
_C4DA6B917945262D	abczjca16	Zoraï Jewel Crafting 16		a	the				Lets you make Zoraï jewels of quality 160
_04DA6B92B945262D	abczjca17	Zoraï Jewel Crafting 17		a	the				Lets you make Zoraï jewels of quality 170
_45DA6B93FA45262D	abczjca18	Zoraï Jewel Crafting 18		a	the				Lets you make Zoraï jewels of quality 180
_85DA6B943A45262D	abczjca19	Zoraï Jewel Crafting 19		a	the				Lets you make Zoraï jewels of quality 190
_43EA6B8B3855262D	abczjca20	Zoraï Jewel Crafting 20		a	the				Lets you make Zoraï jewels of quality 200
_83EA6B8C7855262D	abczjca21	Zoraï Jewel Crafting 21		a	the				Lets you make Zoraï jewels of quality 210
_C3EA6B8DB855262D	abczjca22	Zoraï Jewel Crafting 22		a	the				Lets you make Zoraï jewels of quality 220
_03EA6B8EF855262D	abczjca23	Zoraï Jewel Crafting 23		a	the				Lets you make Zoraï jewels of quality 230
_44EA6B8F3955262D	abczjca24	Zoraï Jewel Crafting 24		a	the				Lets you make Zoraï jewels of quality 240
_84EA6B907955262D	abczjca25	Zoraï Jewel Crafting 25		a	the				Lets you make Zoraï jewels of quality 250
_34788EE9E114ADCA	absf_taunt_01	Taunt Power 1		a	the				Taunts your target, makes it attack you. Chances of success depend on target mean skill value.
_347892E9E114ADCB	absf_taunt_02	Taunt Power 2		a	the				Taunts your target, makes it attack you. Chances of success depend on target mean skill value.
_347896E9E114ADCC	absf_taunt_03	Taunt Power 3		a	the				Taunts your target, makes it attack you. Chances of success depend on target mean skill value.
_34789AE9E114ADCD	absf_taunt_04	Taunt Power 4		a	the				Taunts your target, makes it attack you. Chances of success depend on target mean skill value.
_34789EE9E114ADCE	absf_taunt_05	Taunt Power 5		a	the				Taunts your target, makes it attack you. Chances of success depend on target mean skill value.
_3478A2E9E114ADCF	absf_taunt_06	Taunt Power 6		a	the				Taunts your target, makes it attack you. Chances of success depend on target mean skill value.
_3478A6E9E114ADD0	absf_taunt_07	Taunt Power 7		a	the				Taunts your target, makes it attack you. Chances of success depend on target mean skill value.
_3478AAE9E114ADD1	absf_taunt_08	Taunt Power 8		a	the				Taunts your target, makes it attack you. Chances of success depend on target mean skill value.
_3478AEE9E114ADD2	absf_taunt_09	Taunt Power 9		a	the				Taunts your target, makes it attack you. Chances of success depend on target mean skill value.
_3AC8299BAB5536DB	absf_taunt_10	Taunt Power 10		a	the				Taunts your target, makes it attack you. Chances of success depend on target mean skill value.
_3AD8299BAB5536DC	absf_taunt_11	Taunt Power 11		a	the				Taunts your target, makes it attack you. Chances of success depend on target mean skill value.
_3AE8299BAB5536DD	absf_taunt_12	Taunt Power 12		a	the				Taunts your target, makes it attack you. Chances of success depend on target mean skill value.
_5DF8B94894B13C56	absf_shielding_01	Shielding 1		a	the				Protects your target, you take a percentage of the damage it takes. Efficiency depends on the shield type you have and you must be at less than 5 meters away from the entity you protect.
_9DF8B94994B13C56	absf_shielding_02	Shielding 2		a	the				Protects your target, you take a percentage of the damage it takes. Efficiency depends on the shield type you have and you must be at less than 5 meters away from the entity you protect.
_DDF8B94A94B13C56	absf_shielding_03	Shielding 3		a	the				Protects your target, you take a percentage of the damage it takes. Efficiency depends on the shield type you have and you must be at less than 5 meters away from the entity you protect.
_1EF8B94B94B13C56	absf_shielding_04	Shielding 4		a	the				Protects your target, you take a percentage of the damage it takes. Efficiency depends on the shield type you have and you must be at less than 5 meters away from the entity you protect.
_5EF8B94C94B13C56	absf_shielding_05	Shielding 5		a	the				Protects your target, you take a percentage of the damage it takes. Efficiency depends on the shield type you have and you must be at less than 5 meters away from the entity you protect.
_9EF8B94D94B13C56	absf_shielding_06	Shielding 6		a	the				Protects your target, you take a percentage of the damage it takes. Efficiency depends on the shield type you have and you must be at less than 5 meters away from the entity you protect.
_DEF8B94E94B13C56	absf_shielding_07	Shielding 7		a	the				Protects your target, you take a percentage of the damage it takes. Efficiency depends on the shield type you have and you must be at less than 5 meters away from the entity you protect.
_1FF8B94F94B13C56	absf_shielding_08	Shielding 8		a	the				Protects your target, you take a percentage of the damage it takes. Efficiency depends on the shield type you have and you must be at less than 5 meters away from the entity you protect.
_5FF8B95094B13C56	absf_shielding_09	Shielding 9		a	the				Protects your target, you take a percentage of the damage it takes. Efficiency depends on the shield type you have and you must be at less than 5 meters away from the entity you protect.
_8291C4D6D97CC084	absf_shielding_10	Shielding 10		a	the				Protects your target, you take a percentage of the damage it takes. Efficiency depends on the shield type you have and you must be at less than 5 meters away from the entity you protect.
_8291C4D7D97CC085	absf_shielding_11	Shielding 11		a	the				Protects your target, you take a percentage of the damage it takes. Efficiency depends on the shield type you have and you must be at less than 5 meters away from the entity you protect.
_8291C4D8D97CC086	absf_shielding_12	Shielding 12		a	the				Protects your target, you take a percentage of the damage it takes. Efficiency depends on the shield type you have and you must be at less than 5 meters away from the entity you protect.
_269A0111ED18876F	ABHFPPA01	Basic Prospecting		a	the				Prospecting to make a forage source appear. Includes a 2.5 s extraction time bonus, compared to natural raw material sources.
_5C3D6CF82E37A633	ABHFPMA01	Forest Prospecting Specialization		a	the				"Reduces the focus consumption of deposit tracking actions; adds a bonus to the extraction rate of the prospected sources."
_9C9D64F92E37A233	ABHFPMA02	Desert Prospecting Specialization		a	the				"Reduces the focus consumption of deposit tracking actions; adds a bonus to the extraction rate of the prospected sources."
_5B9E7CFA2E468A35	ABHFPMA03	Jungle Prospecting Specialization		a	the				"Reduces the focus consumption of deposit tracking actions; adds a bonus to the extraction rate of the prospected sources."
_6FEAA12A68E6ABAD	ABHFPMA04	Lake Prospecting Specialization		a	the				"Reduces the focus consumption of deposit tracking actions; adds a bonus to the extraction rate of the prospected sources."
_CAF1FA4BC60D3029	ABHFPMA05	Primary Root Prospecting Specialization		a	the				"Reduces the focus consumption of deposit tracking actions; adds a bonus to the extraction rate of the prospected sources."
_169D0D0181D808B8	ABHFPMB01	Minor Plant Sap Prospection		a	the				Search for specific material sources
_E7717D1943E4D805	ABHFPMB02	Minor Amber Prospection		a	the				Search for specific material sources
_FBB48C4F6C5CE94D	ABHFPMB03	Minor Node Prospection		a	the				Search for specific material sources
_E7717D1784E4D805	ABHFPMB04	Minor Fiber Prospection		a	the				Search for specific material sources
_FB14C443695CE94D	ABHFPMB05	Minor Bark Prospection		a	the				Search for specific material sources
_FBA49048AD5CE94D	ABHFPMB06	Minor Seed Prospection		a	the				Search for specific material sources
_66E18919C7E4D805	ABHFPMB07	Minor Shell Group Prospection		a	the				Search for specific material sources
_DEB1C1177FE43C04	ABHFPMB08	Minor Resin Prospection		a	the				Search for specific material sources
_FBA4B855AE5CE94D	ABHFPMB09	Minor Wood Prospection		a	the				Search for specific material sources
_4C8D7D08B8D808B8	ABHFPMB10	Minor Oil Prospection		a	the				Search for specific material sources
_21749337212B964C	ABHFPMB11	Major Plant Sap Prospection		a	the				Search for specific material sources, with increased chance of success
_7C722F5CA14CA698	ABHFPMB12	Major Amber Prospection		a	the				Search for specific material sources, with increased chance of success
_9D5A69FAFBA33FA7	ABHFPMB13	Major Node Prospection		a	the				Search for specific material sources, with increased chance of success
_7C722F5AE24CA698	ABHFPMB14	Major Fiber Prospection		a	the				Search for specific material sources, with increased chance of success
_9DBAA1EEF8A33FA7	ABHFPMB15	Major Bark Prospection		a	the				Search for specific material sources, with increased chance of success
_9D4A6DF33CA33FA7	ABHFPMB16	Major Seed Prospection		a	the				Search for specific material sources, with increased chance of success
_FBE23B5C254CA698	ABHFPMB17	Major Shell Prospection		a	the				Search for specific material sources, with increased chance of success
_7BB2735AE54CA698	ABHFPMB18	Major Resin Prospection		a	the				Search for specific material sources, with increased chance of success
_9D4A95003DA33FA7	ABHFPMB19	Major Wood Prospection		a	the				Search for specific material sources, with increased chance of success
_2174833E602B964C	ABHFPMB20	Major Oil Prospection		a	the				Search for specific material sources, with increased chance of success
_2AD655DE1965C1D0	ABHFPRMFMA02	Redhot Sap Prospection		a	the				 
_2449BA213BE9F5E9	ABHFPRMFMA03	Silverweed Sap Prospection		a	the				 
_EB79ED82DF28D45A	ABHFPRMFMA04	Visc Sap Prospection		a	the				 
_A90AE0D025559FCC	ABHFPRMFMA05	Dante Sap Prospection		a	the				 
_E90AE0CC2365D3CD	ABHFPRMFMA06	Enola Sap Prospection		a	the				 
_EEAA8D8FD805C9C4	ABHFPRMFMB02	Beng Amber Prospection		a	the				 
_2EAA8D8F1956B9CA	ABHFPRMFMB03	Hash Amber Prospection		a	the				 
_6AFB19AC1085BBDA	ABHFPRMFMB04	Pha Amber Prospection		a	the				 
_AAFB19AC1085BBDD	ABHFPRMFMB05	Sha Amber Prospection		a	the				 
_EAFB19AC1065D7DD	ABHFPRMFMB06	Soo Amber Prospection		a	the				 
_2AFB19AC1055EFE4	ABHFPRMFMB07	Zun Amber Prospection		a	the				 
_1DDE5D46B189E1C8	ABHFPRMFMC02	Patee Wood Node Prospection		a	the				
_A6C62ADFFD4CC8E2	ABHFPRMFMC03	Nita Wood Node Prospection		a	the				
_FDAB0624A54E79A6	ABHFPRMFMC04	Scrath Wood Node Prospection		a	the				
_DEDE5D5A3428E1CC	ABHFPRMFMC05	Tansy Wood Node Prospection		a	the				
_67C62ADFFDEBA8ED	ABHFPRMFMC06	Yana Wood Node Prospection		a	the				
_ABC720ACDBDDCDD7	ABHFPRMFMD02	Anete Fiber Prospection		a	the				 
_29FB11B11065EFCC	ABHFPRMFMD03	Buo Fiber Prospection		a	the				 
_6F6AA98FDA351DC6	ABHFPRMFMD04	Dzao Fiber Prospection		a	the				 
_AAFB11B110C6BBDD	ABHFPRMFMD05	Shu Fiber Prospection		a	the				 
_D9CBCD87760DF5A8	ABHFPRMFME02	Beckers Bark Prospection		a	the				
_6D08142D395F3996	ABHFPRMFME03	Perfling Bark Prospection		a	the				
_62F551AC103DD9D6	ABHFPRMFME04	Adriel Bark Prospection		a	the				
_A2F545BF0F5DEDE2	ABHFPRMFME05	Mitexi Bark Prospection		a	the				
_2DEB7984E2B61FD2	ABHFPRMFME06	Oath Bark Prospection		a	the				
_9BFA95AB770DF5BA	ABHFPRMFMF02	Caprice Seed Prospection		a	the				 
_65652DB518CD99EC	ABHFPRMFMF03	Sarina Seed Prospection		a	the				 
_1CBAC1B1775DF5CA	ABHFPRMFMF04	Saurona Seed Prospection		a	the				 
_E66565B05B6CB9EC	ABHFPRMFMF05	Silvio Seed Prospection		a	the				 
_AB2B19BE10E5BFC6	ABHFPRMFMG02	Big Shell Prospection		a	the				 
_EF5AE98F5D66F1CC	ABHFPRMFMG03	Cuty Shell Prospection		a	the				 
_EC982CC0594DEDE1	ABHFPRMFMG04	Horny Shell Prospection		a	the				 
_2C982CBB5A3CE5EC	ABHFPRMFMG05	Smart Shell Prospection		a	the				 
_2828CA357D6DCDA4	ABHFPRMFMG06	Splinter Shell Prospection		a	the				 
_322AED8F5876D5CD	ABHFPRMFMI02	Glue Resin Prospection		a	the				 
_722AED8FD805F9CA	ABHFPRMFMI03	Dung Resin Prospection		a	the				 
_B32AED8FD805F9CC	ABHFPRMFMI04	Fung Resin Prospection		a	the				 
_F32AED8F9A15E1D3	ABHFPRMFMI05	Moon Resin Prospection		a	the				 
_26653DC0162CC5E4	ABHFPRMFMJ02	Abhaya Wood Prospection		a	the				 
_71490CCF1C15E1D1	ABHFPRMFMJ03	Eyota Wood Prospection		a	the				 
_5AEAD1ABF5DC1DC6	ABHFPRMFMJ04	Kachine Wood Prospection		a	the				 
_E7F539AE17EDF9F0	ABHFPRMFMJ05	Motega Wood Prospection		a	the				 
_6CCBE18420451FD0	ABHFPRMFMJ06	Tama Wood Prospection		a	the				
_59E979BB16ECF9CA	ABHFPRMFMW02	Gulatch Oil Prospection		a	the				 
_2AC938D96035BFD4	ABHFPRMFMW03	Pilan Oil Prospection		a	the				 
_EAF93582A287F84D	ABHFPRMFMW04	Irin Oil Prospection		a	the				 
_EAD695D89B15D9D1	ABHFPRMFMW05	Koorin Oil Prospection		a	the				 
